text,strlabel,labels
"The recent intensification of bomb outrages and the risk that these incidents would be multiplied still further on the eve of the 12th August march were perhaps sufficient grounds in themselves; but it would be preferable, from the point of view of the Government of Northern Ireland, to place the emphasis on the former consideration rather than the latter.",J_Emergency-Policy,8
"It might therefore be advisable to say that the Northern IrelandGovernment had reached their decision after weighing all the relevant considerations, including the views of the security forces, and after consulting the British Government.",J_Misc,4
"As regards the public presentation of the decision to introduce internment and a ban on marches, it would be necessary to make it clear that it was the Government of Northern Ireland which had proposed this course after consultation with the United Kingdom Government.
",J_Misc,4
"A number of legal powers, in addition to the existing powers under 
the Northern Ireland special powers legislation, would be required to be conferred to enable the Armed Forces to carry out efficiently the role allotted to them in the new emergency situation.
",J_Legal_Procedure,7
A provision (not yet fully worked out) would be desirable to authorise the setting up of special or additional civilian criminal courts or to modify the procedure for the trial of offences in order to prevent undue delay in the administration of justice during the emergency period.,J_Emergency-Policy,8
A provision (not yet fully worked out) would be desirable to authorise the setting up of special or additional civilian criminal courts or to modify the procedure for the trial of offences in order to prevent undue delay in the administration of justice during the emergency period.,J_Legal_Procedure,7
"The security forces 
and 
people suspected of responsibility for committing or abetting acts of terrorism and other breaches of the peace designed to lead to a breakdown of law and order in Northern Ireland.",J_Law-and-order,9
The latest series of acts of terrorism by the I.R.A. and their recent declarations of their intention to continue and even,J_Terrorism,0
"The security forces 
and 
people suspected of responsibility for committing or abetting acts of terrorism and other breaches of the peace designed to lead to a breakdown of law and order in Northern Ireland.
",J_Terrorism,0
"I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.",J_Legal_Procedure,7
"I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
",J_Misc,4
"I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.",J_Emergency-Policy,8
The latest series of acts of terrorism by the I.R.A. and their recent declarations of their intention to continue and even,J_Development-Unity,6
"He will also announce that all outstanding applications to start rifle clubs are being refused, and that no new applications will be considered.",J_Political-Strategic,5
"will at the same time announce that all marches 
and parades are banned until further notice.",J_Political-Strategic,5
"When Faulkner came to London last week, he told 
us that he had come to the conclusion that interment was now the right and indeed inevitable course.",J_Misc,4
"As for the hard core of internees who could not safely be released, the hope would of course be to acquire sufficient evidence, in the improved situation, to be able to prosecute most of them.
",J_Legal_Procedure,7
"g r ounds i f , as one may hope, the impr oved situation both 
reduced the risk involved in setting free some of the internees, and increased the Availability of evidence on which others among them could be convicted.
",J_Legal_Procedure,7
(The public line on this could be very similar to that,J_Emergency-Policy,8
"This, would not necessarily mean overriding the existing review procedure (unless and until it was judged expedient for symbolic reasons to dispense with Judge Brown and his colleagues) but the review committee would need to be given fresh policy directions and perhaps additional personnel so as to speed up their work.
",J_Legal_Procedure,7
"g r ounds i f , as one may hope, the impr oved situation both 
reduced the risk involved in setting free some of the internees, and increased the Availability of evidence on which others among them could be convicted.
",J_Emergency-Policy,8
"As regards wanted men who are still at large, the Government 
would certainly not wish to dispense altogether with the option of arresting ringleaders but it could be hinted fairly clearly that, since witnesses were showing greater willingness to come forward, the emphasis would thenceforth be on prosecution rather than internment and that the latter would in invoked, if at all, only for the most dangerous terrorists who were arrested in future.",J_Legal_Procedure,7
"As regards wanted men who are still at large, the Government 
would certainly not wish to dispense altogether with the option of arresting ringleaders but it could be hinted fairly clearly that, since witnesses were showing greater willingness to come forward, the emphasis would thenceforth be on prosecution rather than internment and that the latter would in invoked, if at all, only for the most dangerous terrorists who were arrested in future.
",J_Emergency-Policy,8
"As for the hard core of internees who could not safely be released, the hope would of course be to acquire sufficient evidence, in the improved situation, to be able to prosecute most of them.
",J_Emergency-Policy,8
"At the first signs of a real improvement the word could be allowed to get around that, while internment as such was certainly not being dispensed with immediately, the way in which it was applied was under reconsideration,
",J_Emergency-Policy,8
"As regards those already in internment, the obvious way to 
indicate a fresh approach would be to step up, the release of those who, in the improved situation, were regarded as only marginally a threat to security.
",J_Emergency-Policy,8
"As regards wanted men who are still at large, the Government 
would certainly not wish to dispense altogether with the option of arresting ringleaders but it could be hinted fairly clearly that, since witnesses were showing greater willingness to come forward, the emphasis would thenceforth be on prosecution rather than internment and that the latter would in invoked, if at all, only for the most dangerous terrorists who were arrested in future.",J_Terrorism,0
"The power of internment is contained in Regulation 12 made under the Civil Authorities (Special Powers) Acts (Northern Ireland) 1922-43,",J_Legal_Procedure,7
"2. Regulation 11 conferes powers of detention and in practice further action is called for - to release, to intern or to charge under criminal legislation - within a period of about 7 days. It is not thought that these powers are much in point at present.",J_Legal_Procedure,7
"of internment lay in the hands of the Northern Ireland Government. 
Mr Heath said in Edinburgh on 27 arch that the power It had 
often been stated by Stormont spokesmen, he said, that such measures as internment can only be taken if the Joint Security Committee advises it, but Mr Heath said his Government had never been asked to sanction such a measure.",J_Misc,4
"anyone who is reliably known to be in possession of information which he is likely to divulge under questioning about persons holding the most senior ranks in the IRA or the whereabouts of stores of arms and ammunition. 
The Secretary of State would 2. Anyone arrested, except under (c) 
expect the number of arrests of such persons to be small.]
",J_Misc,4
"(c) 
above will be questioned in this second way immediately.
",J_Misc,4
"Anyone arrested, and not charged, will be released after 48 hours unless he is arrested under Regulation 11, in which case he will be released after another 
24 hours unless a detention order has been signed.",J_Legal_Procedure,7
"anyone caught in the company of someone caught in the act of committing, or having just committed, a criminal offence, if there is reason to think he may be able to give information about the offence or important information about the IRA generally
",J_Misc,4
"anyone known to be in the most senior ranks of the Provisional IRA, even though there is no evidence to justify criminal proceedings;",J_Emergency-Policy,8
Anyone arrested under,J_Misc,4
on the general principle that personnel must never use more force then the minimum necessary to enable them to carry out their duties.,J_Denial,3
"he ""Officer in Charge of 
the place of detention"" will be appointed from the Prison Service and will as soon as possible be provided with the necessary staff from the Prison Service or RUC to interpret and implement within be place of detention the conditions of detention specified by the Civil Authority.
",J_Legal_Procedure,7
common law a person may use such force as is reasonable in the circumstances in effecting or assisting in the lawful arrest of offenders or suspected offenders or persons unlawfully at large.,J_Law-and-order,9
"The unit commander appointed at each centre and MAIDSTONE is fully 
briefed as to the legal aspects of his duties as detailed above.",J_Legal_Procedure,7
"common law a person may use such force as is reasonable in the circumstances in effecting or assisting in the lawful arrest of offenders or suspected offenders or persons unlawfully at large.
",J_Legal_Procedure,7
"Under Regulation 11 (6) of the 
Special Powers Act, if any person assists or connives at the escape of any person in custody under that Regulation, or knowingly harbours or assists any person who has so escaped, he is guilty of an offence under the Regulations
",J_Legal_Procedure,7
"I think it 
is important to recall the position 
before internment was introduced, which I believe can be shown to have been one in which violence was already escalating very rapidly. 
If so, 
this should be brought but in order to answer the argument that internment has made the security situation worse.",J_Misc,4
"I should like details of when internment has been used previously. 
or threatened, on either side of he border, and of the results of its use. It would also be valuable to have any useful quotations that exit on internment made by Labour spokesmen.",J_Intl-Domestic_Precedent,1
"I think it 
is important to recall the position 
before internment was introduced, which I believe can be shown to have been one in which violence was already escalating very rapidly. 
If so, 
this should be brought but in order to answer the argument that internment has made the security situation worse.
",J_Utilitarian-Deterrence,10
"I think one should rewind the House, who will hear a great deal 
about the evils of interment, about the far greater evils of the I.R.A. This, 
i think, calls for some details of (a) 
(b) (c) their activities and their callousness; 
the open statements they have made about their activites; and 
their recent demands as a price of calling off their campaign.",J_Utilitarian-Deterrence,10
"There is no statutory time limit to the period for which persons arrested under Regulation 11 of the Special Powers Act can be held for interrogation. 
However, if at the PO a subject 
is recommended for extended uestioning beyond a period of 48 hours after arrest, the approval of the Secretary of State for Northern Ireland will be sought.",J_Legal_Procedure,7
"AT YESTERDAY’S MEETING, THE SECRETARY OF STATE SAID THAT 
THERE WAS NO REAL DIFFERENCE BETWEEN HMG AND THE SDLP ON THE NDING OF INTERNMENT AS AN OBJECTIVE: THE DIFFERENCE WAS ON 
TIMING, AND, FOR THE REASONS GIVEN BY HIM AT THE PREVIOUS MEETING, IT WAS NOT POSSIBLE EITHER TO END INTERNMENT IMMEDIATELY OR TO GIVE ANY GUARANTEE ABOUT A DATE FOR ITS ENDING, ALTHOUGH THIS WAS KEPT UNDER REVIEW.",J_Misc,4
"I 
Ank the re atin of internment will be very hard to for Protestants teuvalew and indeed as I understand it this might be a ,IIIon,,,I 
, .,,,ae. (imply because of that",J_Political-Strategic,5
"Fundamentally the ALJ provides the IRA with a platform for spreading lies. It is a fact that IRA men have standing instructions that, after being in the hands of the security forces, they should make allegations of brutality. As a result of this, a defendant has now only to say his statement was taken under duress to enjoy a very good chance of having it disallowed - an example of the effectiveness of propaganda.",J_Denial,3
"Each would be accompanied by announcement 
of early release of low-risk internees and of progress in further releases dependent on de-escalation of violence.",J_Emergency-Policy,8
"Each would be accompanied by announcement 
of early release of low-risk internees and of progress in further releases dependent on de-escalation of violence.",J_Misc,4
3. Internment was the natural progression of a campaign which had failed to defeat the rebels when acting within the limits of civil law as it existed then.,J_Emergency-Policy,8
"4. Internment may have small beginnings but quickly snowballs. This is because hard intelligence is fairly quickly forthcoming from the new detainees, and also because the public at large becomes more free with its information once internment is ordered. Adequate provision for detainees in detention campus must be planned well in advance.",J_Political-Strategic,5
"1. Internment may not be the only solution and can never be the final answer, but it is shown to be the most effective method used in containing the rebellion. It finally broke the back of the IRA. Only the truce gave them the breathing space to reorganise.",J_Emergency-Policy,8
"2. Initially the reactions of the civil population were against internment, but after its inception they reacted favourably to a return of comparative peace, and were prepared to pass information to the Crown Forces.",J_Political-Strategic,5
Adequate provision for detainees in detention camps must be planned well in advance.,J_Denial,3
"the disadvantages of MAIDSTONE are: a. 
it can only take 150 internees immediately. b. it would be unsatisfactory for internees for more than 
about one month. c. 
it would provide internees accommodation at the expense of Army requirements.",J_Denial,3
"""The Special Powers Regulations provide for the setting up of an Advisory Committee to consider representations from internees. 
His Honour 
Judge Brown nas agreed to act as Chairman of this Committee 
............ The Committee’s 
main function will be to assess whether or when the internee’s release can be safely permitted and, where appropriate, the Committee will consider whether or not they can accept any undertaking on his part that he will not engage in violence on his release.""",J_Utilitarian-Deterrence,10
"""I have made no interment order without being satisfied on evidence placed before me that the person concerned was and still is an active member of the official or provisional ting of the IRA or has been closely implicated in the recent IRA campaign.""",J_Misc,4
"""The Special Powers Regulations provide for the setting up of an Advisory Committee to consider representations from internees. 
His Honour 
Judge Brown nas agreed to act as Chairman of this Committee 
............ The Committee’s 
main function will be to assess whether or when the internee’s release can be safely permitted and, where appropriate, the Committee will consider whether or not they can accept any undertaking on his part that he will not engage in violence on his release.""",J_Legal_Procedure,7
"You asked me :- 
(i) whether the Home Office regularly see the statement setting out the grounds on which an internment order is signed in respect of any individual; 
see this. 
(ii) what are the criteria for interment ? The answer to (i) is that the Home Office do not 
Ireland Minister of Home Affairs. But 
Statutorily it is a matter for the Northern In practice 
Philip Woodfield did see some of the statements which were prepared in the early stages in early September when he want to Northern Ireland on a visit. 
there is no regular arrangement whereby the UK Goverment is given this information.
",J_Misc,4
Membership of a review tribunal was raised.,J_Denial,3
"Any 
new draft regulations required for this purpose could now be prepared for immediate signature if and when the need arose. 
Rules for the internal 
administration of internment camps had been drafted",J_Legal_Procedure,7
"THEY HAVE IT IN MIND TO EXPLORE WITH HIM THE POSSIBILITY OF A BAN ON ALL MARCHES INCLUDING THAT OF 12 AUGUST, AND WHETHER THIS CAN BE ACHIEVED ONLY AS PART OF A PACKAGE DEAL WHICH WOULD ALSO INCLUDE INTERNMENT IN NORTHERN IRELAND.",J_Political-Strategic,5
YOU CAN SAY THAT RECENT EVENTS HAVE OBVIOUSLY STRENGTHENED THE PROBABILITIES OF INTERNMENT BEING INTRODUCED IN NORTHERN IRELAND AND IT IS BEING SERIOUSLY THOUGHT ABOUT AS A POSSIBLE NEXT MOVE.,J_Misc,4
"WITH REGARD TO YOUR PARA. 4 (V) THERE IS NO OBJECTION TO YOUR REFERRING TO PRESSURES, BUT YOU SHOULD STRESS THAT DECISION WOULD BE BASED ON SECURITY ASSESSMENT.",J_Emergency-Policy,8
"It was noted that a case could be made for the introduction of preventive detention as being preferable to internment without trial; but legislation would be required, and S of S judged that this would present Parliamentary difficulties which would prevent early action.",J_Misc,4
"The reinstatement of internment and interrogation would be inevitable (on the basis of a potential ""bag"" of about 1600 additional internees in the first two weeks); and it would also be necessary to arrest on suspicion alone.",J_Last-resort,11
"The reinstatement of internment and interrogation would be inevitable (on the basis of a potential ""bag"" of about 1600 additional internees in the first two weeks); and it would also be necessary to arrest on suspicion alone.",J_Misc,4
"The judges’ rules were simply not compatible with the gaining of intelligence.
",J_Misc,4
"Note: 
made precisely the same point at the Secretary of State’s meeting with General Ford on 1 May./
",J_Misc,4
"They could not defend physical contact between the interrogator and his prisoner, and Lord Windlesham was therefore particularly glad to learn that this was specifically prohibited.",J_Denial,3
"In Mr Johnston’s view it was still essential to gain intelligence 
- the initiative might fail, or it might take a 
long time to succeed: in any event it would be wrong of the security forces not to keep themselves well informed of the threat of subversion. Interrogation was necessary to produce the intelligence which the security forces needed.
",J_Misc,4
"There were other aspects of the interrogation process (the manner of accommodating the prisoner between interrogations etc) where it might be difficult for Ministers to defend the present procedure 
- but if these procedures were valuable to Special Branch, 
then if the reasons for this could be explained Ministers would be prepared to defend them:",J_Misc,4
"In an ideal society, a person arrested would be taken straight to an RUC Station and treated within the strict application of the judges’ 
rules. 
But Northern Ireland was far from an ideal society, indeed a state of war existed here. The judges’ rules were simply not compatible with the gaining of intelligence.",J_Emergency-Policy,8
"signs of wanting to investigate every detail of the handling of the prisoner since he first came into the hands of the Police: this would include his handling at a Police holding centre,",J_Legal_Procedure,7
"It was necessary that Detention Orders should.-be signed, and that people should be interrogated. This was something Ministers could and would defend.
",J_Misc,4
"The judges’ rules were simply not compatible with the gaining of intelligence. In Mr Johnston’s view it was still essential to gain intelligence 
- the initiative might fail, or it might take a 
long time to succeed: in any event it would be wrong of the security forces not to keep themselves well informed of the threat of subversion. Interrogation was necessary to produce the intelligence which the security forces needed.",J_Intelligence,2
to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.,J_Law-and-order,9
For this purpose prompt intelligence is indispensable; and it would be unfair (to put it no more strongly) to our own Forces to forgo any permissible means of securing such intelligence.,J_Intelligence,2
to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.,J_Emergency-Policy,8
to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.,J_Terrorism,0
"We can all understand the anxieties that the 
progressive closure of Long Kesh and Magilligan will create in the minds of all who fear an intensification of violence.",J_Utilitarian-Deterrence,10
"They should announce their willingness 
to carry through a policy to end imprisonment without trial, by a phased programme of releases of every detainee and internee except those against whom criminal charges are preferred in the Courts.",J_Misc,4
"t is clear that no agreement will be 
possible unless the package includes measures for a progressive ending of internment, defined in terms of imprisonment without trial or preferred charges. Press reports indicate that this is bein considered by the Government, and that once the releases begin, their number and timing will depend upon the scaling down of violence.",J_Emergency-Policy,8
There continues to be little street activity but the incidence of explosions has been at least as high as before internment was introduced.,J_Utilitarian-Deterrence,10
"I think you could also justify the immediate preparation of a 
long term site by emphasising the unsuitability of any of the short term solutions, of which the Maidstone is the most acceptable.",J_Misc,4
"The rules 
now in force were issued in 1965 and were revised in 1967 in the light of recommendations made by Mr. Roderick Bowen QC in a report on the procedures for the arrest, interrogation and detention of suspected terrorists in Aden (Cmnd 3165)",J_Intl-Domestic_Precedent,1
"In the present circumstances of Northern 
Treland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.",J_Intelligence,2
"In the present circumstances of Northern 
Treland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.",J_Emergency-Policy,8
IT MAY BE THAT MINISTERS WILL WISH TO SEE SOME LIMIT PLACED ON THE NUMBER OF INTERNMENT ORDERS FOR POLITICALREASONS (INTELLIGENCE AND MILITARY REASONS ARGUE IN THE DIRECTION OF NO LIMIT) BUT UNLESS SUCH A LIMIT IS AS LOW AS 450 ON LY 150 MORE THAN ARE NOW HELD) THE PROBLEM OF EXTRA ACCO1400DAT ION REMAINS.,J_Emergency-Policy,8
"HQNI ARE SEEKING THIS APPROVAL FROM THE MINISTRY OF DEFENCE AND IN VIEW OF THE O(VIBUS POLITICAL SIGNIFICANCE OF AN EXTENSON, I AM WITH THEIR KNOWLEDGE FREWARNNQ YOU OF 6HS.
",J_Emergency-Policy,8
"I appeal to yo 
to come out and join us in building this community up again: not to restore it simply to what it was, for many of us in the past have failed each other, but to build it on better, sounder and stronger lines.
",J_Development-Unity,6
"e are now acting to remove the
",J_Terrorism,0
"I am sorry that this decision will inevitably interfere 
with rights and traditions cherished by many people, but I mut ask all concerned to accept it as truly necessary in the vital interests of th e country.
",J_Emergency-Policy,8
"Over the last couple of years we have taken many steps to make it clear that we want (following word underlined) all the people of Northern Ireland to play a part in administerin and developing the country. 
in administrative structures can unit his community until we ut neither changes in law nor chang",J_Development-Unity,6
"The action we have now taken does not indicate any policy of repression. We are acting not to suppress freedom, but to allow the overwhelming mass of our people to enjoy freedom including freedom from fear of the gunman, of the nightly explosion, of fire-raising, of kangaroo courts and all the apparatus of terrorism. The rest of us cannot truly be free while people determined to commit such outrages are at large.
",J_Terrorism,0
"Over the last couple of years we have taken many steps to make it clear that we want (following word underlined) all the people of Northern Ireland to play a part in administerin and developing the country. 
in administrative structures can unit his community until we ut neither changes in law nor chang",J_Terrorism,0
"Over the last couple of years we have taken many steps to make it clear that we want (following word underlined) all the people of Northern Ireland to play a part in administerin and developing the country. 
in administrative structures can unit his community until we ut neither changes in law nor chang",J_Emergency-Policy,8
"We are, quite simply, at war with the terrorist, and in a state of war many sacrifices have to be made, and made in a co-operative and understanding spirit.
",J_Terrorism,0
"The action we have now taken does not indicate any policy of repression. We are acting not to suppress freedom, but to allow the overwhelming mass of our people to enjoy freedom including freedom from fear of the gunman, of the nightly explosion, of fire-raising, of kangaroo courts and all the apparatus of terrorism.",J_Denial,3
"shadow of fear which hangs over too many of you.
",J_Terrorism,0
"However, the Advisory Committee under Judge Brown has by now reviewed, at least once, the case against about threequarters of those interned; they should therefore have some idea of those who might qualify for release if the criteria wre altered somewhat.",J_Legal_Procedure,7
"There can in fact be no exact answer to this question 
since, although we have a fairly clear idea of the number of activists that there were in each wing of the IRA immediately before internment, it is clear that they have been able to recoup at least some of their losses with new recruits 
- though it in also very 
clear that, in the process, the competence which their operations are conducted has fallen away considerably.
",J_Misc,4
"In the event of a more pronounced lull in terrorism 
may well be a case for some acceleration in the rate of release of internees 
- it will of course be important to know a good deal 
about how relatively dangerous each of them is.",J_Terrorism,0
"The opening of Magilligan Camp on Sunday, with the transfer of forty detainees from HMS MAIDSTONE, has given rise to a good deal of speculation about the future of internment generally and, in particular, about the number of people whom the security authorities think it will be necessary to intern in order to render the IRA ineffective.",J_Emergency-Policy,8
"The Northern Ireland Government have made practically no headway so far in sorting the internees physically into categories 
- for which they are apparently 
now laying the blame on the shortage of accommodation which has obtained hitherto.",J_Misc,4
"Both the memorandum and the letter rely heavily on the joint paper which the army and the police submitted to the Northern Ireland Joint Security Committee 
No modification to the 
operation of the internment policy until violence has ended except for some improvements in the conditions of the internment camps.",J_Emergency-Policy,8
"In the meantime Ministers will be looking for ways 
in which to demonstrate to the community and particularly to their supporters their determination to take adequate measures in the law and order field s as to enhance their credibility as a Government.",J_Law-and-order,9
"In the meantime Ministers will be looking for ways 
in which to demonstrate to the community and particularly to their supporters their determination to take adequate measures in the law and order field s as to enhance their credibility as a Government.",J_Political-Strategic,5
"IN A STATEMENT ""IN 
THE PRIME MINISTER OF NORTHERN IRELAND, MR FAULKNER. SAYS AN INTERVIEW IN THE ’WORLD THIS WEEKEND’ ON 
ALLEGATIONS OF ILL TREATMENT OF PERSONS DETAINED UNDER THE SPECIAL POWERS ACT I INADVERTENTLY GAVE THE IMPRESSION BY A SLIP OF THE TONGUE THAT THE ADVISORY COMMITTEE HEADED BY JUDGE BROWN WAS IN SOME WAY CONCERNED WITH SUCH ALLEGATIONS.",J_Legal_Procedure,7
"Security policies will inevitably be resented in those sections of the community in which are found those deemed to be working against the security of the whole community. There may well result a real belief on the part of some that the working of such policies is an attack on the rights of a minority. It is sadly true, however, that this belief, although mistaken, is actively fostered by others.",J_Emergency-Policy,8
"His Excellency is advised that it has been increasingly effective in its original purpose of removing subversive organisations from areas in which they previously held sway, so that there now are areas in Belfast and elsewhere in which it is more tolerable to live because there are no longer organisations there to terrorise the people of those areas.
",J_Misc,4
"His Excellency is advised that it has been increasingly effective in its original purpose of removing subversive organisations from areas in which they previously held sway, so that there now are areas in Belfast and elsewhere in which it is more tolerable to live because there are no longer organisations there to terrorise the people of those areas.",J_Law-and-order,9
"This is perhaps a suggestion that people are interned because of their political views. The Prime Minister has publicly stated and repeated that persons are interned solely because they are deemed to be members of, or actively associated with, subversive organisations. 
Where 
the Advisory Committee have been satisfied that an internee does not fall into this category they have so recommended and that man has been released.",J_Denial,3
"Regrettably also, some of the active opposition to internment and much of the misrepresentation about its use have encouraged terrorism.
",J_Terrorism,0
"His Excellency is advised that it has been increasingly effective in its original purpose of removing subversive organisations from areas in which they previously held sway, so that there now are areas in Belfast and elsewhere in which it is more tolerable to live because there are no longer organisations there to terrorise the people of those areas.",J_Terrorism,0
"Recent arrests have shown clearly that most of those now active in such organisations were recruited before August 1971, when internment was introduced.",J_Misc,4
"The point must also be made that there are some who do not wish internment to work but who wish to see subversive organisations succeed in their aim of procuring constitutional changes that are contrary to the wishes of a majority in the community.
",J_Misc,4
But it is necessary to bear constantly in mind the overriding need,J_Emergency-Policy,8
But it is necessary to bear constantly in mind the overriding need,J_Law-and-order,9
But it is necessary to bear constantly in mind the overriding need,J_Terrorism,0
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",J_Misc,4
"We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",J_Law-and-order,9
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",J_Emergency-Policy,8
"We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",J_Denial,3
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",J_Terrorism,0
- AND THEY ARE NUMEROUS - WHO FULLY,J_Terrorism,0
"THERE IS NO QUOTE APPROPRIATE ACTION UNQUOTE TO BE TAKEN IN DUBLIN TO PREVENT MISINTERPRETATION OF THE DETENTION ORDERS SAVE THE LINE WE HAVE ALREADY TAKEN WITH TRUSTED CONTACTS, THAT THE 219 PERSONS CONCERNED ARE DIRECTLY OR CLOSELY ASSOCIATED WITH THE IRA.
",J_Terrorism,0
"UNLESS MORE INFORMATION ABOUT THE IDENTITIES OF THE DETAINESS IS PUBLISHED, THIS MISINTERPRETATION WILL PERSIST EVEN AMONGST THOSE 
UNDERSTAND WHY MR FAULKNER MUST KEEP IRA MEN LOCKED UP.
",J_Terrorism,0
uring February the Commissioners reviewed a further 111 cases. The cases of all former internees and detainees have now been reviewed.,J_Legal_Procedure,7
"detained included: 
OC Belfast Brigade Provisional IRA IO Belfast Brigade Provisional IRA Staff Officer 1 Bn Provisional IRA 0C 3 Bn Provisional IRA Staff Officer 3 Bn Provisional IRA OC Bogs ide Provisional IRA OC Castlewellan Provisional IRA 
2 30 79 Of the above, they ordered the detention of 102 and rele",J_Terrorism,0
"On the 
introduction of internment two operations of interrogation in depth took place involving the use of these techniques. 
In August 1971 12 detainees and in 
October 1971 two detainees were interrogated in depth. 20 
was obtained: (1) 
As a direct result of these two operations the following new information 
Identification of a further 700 members of both IRA factions, and their positions in the organisations. 
(2) (3) 
Over 40 sheets giving details of the organisation and structure of IRA units and sub-units. 
Details of possible IRA operations; arms caches; safe houses; communications and supply routes, including those across the border; and locations of wanted persons.",J_Misc,4
Until he is able to deal ith the bomb explosions and the destruction of property and the general terrorism it is impossible for him to go further than he has gone already.,J_Terrorism,0
Until he is able to deal ith the bomb explosions and the destruction of property and the general terrorism it is impossible for him to go further than he has gone already.,J_Law-and-order,9
"And the whole point about internment is to deal with the terrorism so that it is then possible to make the advance on other fronts.
",J_Terrorism,0
"It was reported that the IRA are showing 
signs of suffering from attrition; and that the future policy of the Provisionals may be to concentrate on fewer, but larger, explosive attacks, while the Officials are more likely to concentrate",J_Misc,4
"OUR THOUGHTFUL LETTER SHOWED THAT YOU UNDERSTAND WHY IT IS NOT POSSIBLE FOR US, IN PRESENT CIRCUMSTANCES, TO ACCEDE TO THEIR DEMAND THAT INTERNMENT SHOULD FIRST BE COMPLETELY ENDED. IT WOULD NOT HELP THE CAUSE OF PEACE, IF A LARGE NUMBER OF GUNMEN WERE RELEASED.",J_Emergency-Policy,8
Most of the powers which the security forces are expected to recuire for the implementation of this plan are already available under the Special Powers Regulations.,J_Legal_Procedure,7
"On the answer to this question depends whether those who are taken in for interrogation, or some of them at any rate, are kept in custody - detention and internment. Without the prospect that at least some of those interrogated would be interned, the process of interrogation would be unlikely to succeed.",J_Misc,4
"But, however comprehensive the specific powers that 
are available, it will be inherent in the nature of the operation that individual members of the security forces will be faced even more than usual with taking instant decisions on whether and how to act (eg whether to open fire) and it is thought essential, if the security forces are not to be seriously inhibited, that such decisions should be taken without the fear of their legality",J_Emergency-Policy,8
"If it were agreed that the need to keep potential terrorists out of circulation outweighed the political penalties of doing so, the security forces could attempt in the course of the operation to arrest all those reliably believed to be members of the Provisional 
- and 
possibly the Official IRA, depending on their reactions as well as those reliably believed to be organisers of Protestant para-military activity.
",J_Terrorism,0
A compromise (which would rovide the sanction needed to support interrogation but would have much less effect in keeping terrorists out of circulation) would be to keep in custody a much smaller number (say 300) comprising the most important organisers of subversion and the most dangerous gunmen and bombers.,J_Terrorism,0
Given the need to move forward as quickly as,J_Misc,4
"possible
",J_Misc,4
"LATER THE COMMITTEE, AFTER CONSULTING THEIR FELLOW INTERNEES TOLD THE DELEGATION THAT THEY WERE NOT WELCOME IN THEIR WING OF THE PRISON. OTHER INTERNEES VOCALLY SUPPORTED THEM. THE DELEGATION DID NOT GO IN, BUT I GATHER THEY BELIEVE CONDITIONS THERE TO BE GOOD, APPRECIATE THE EFFORTS MADE TO HELP FAMILIES OF INTERNEES. INTERNEES DI D NOT GET MUCH SYMPATHY FOR THEIR GAKBMBBBYKHSM 
IW 
ONE MEAL HUNGER STRIKE OR THE CHANG EEEEE CHANTING STAGED FOR THE MPS.",J_Denial,3
"To consider whether, and if so in what respects - under conditions in which persons suspected of terrorism can be lawfully detained without trial in the traditional Courts - the procedures currently authorised for the interrogation of such persons and for their custody while subject to interrogation require amendment.""",J_Legal_Procedure,7
