text,strlabel,labels,source_handcoded_sent,perplexity
Identities to be disclosed only to the Bench.,Positive,1,"CIVILIAN WITNESSES: 
- Witnesses who are members of the Security Forces or th - Would have the right if they so wished to giv 
evidence on affidavit only, and to be anonymous. Identities to be disclosed only to the Bench.",107.82721710205078
"(ii) Outrages upon personal dignity, in 
particular humiliating and degrading treatment.",Negative,0,,47.25539016723633
"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans.",Positive,1,"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",17.710330963134766
"47. The evidence we received from the officials we interviewed about the 
application of the general rules set out in the Government memorandum we reproduce above can be summarised as follows. The objectives mentioned in the memorandum may involve the use of the following methods, the circumstances and duration of whose application may vary according to the staff and accommodation available at the interrogation centre and the length of time for which detainees may be left alone or must be kept together:-",Negative,0,,38.3294677734375
"c. The following are prohibited: 
(i) Violence to life and person, in particular, mutilation, cruel treatment and torture.",Negative,0,,20.341636657714844
"4. Information can be obtained more rapidly if the person being 
interrogated is subjected to strict discipline and isolation, with a restricted diet; but violence or humiliating treatment, as explained above, are forbidden.",Negative,0,,68.27141571044922
"Equally any person undergoing interrogation must be assured of security against either violent treatment by his fellow detainees or recognition by them; the evidence of IRA vengeance against informers underlines the importance of this safeguard.""",Negative,0,,80.5559310913086
"(These rules follow the broad principles for the treatment of persons under arrest or detention during civil disturbances as laid down in Article 3 of the Geneva Convention relative to the Treatment of Prisoners of War (1949)). 
3. The precise application of these general rules in particular 
circumstances is inevitably to some extent a matter of judgment on the part of those immediately responsible for the operations in question.",Negative,0,,16.09701156616211
d. Subjects are to be treated humanely but with strict discipline.,Negative,0,,50.81456756591797
"When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",Positive,1,"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",26.211498260498047
"NING STREST 
jE, GeCRETARY (IXCEPT UKREP BIL p8 
T) 0 DFCEMBlFR, I R A 
I. IN A STATrENT ISSUFn o4 1y pEEMvER TH rPROV1!",Negative,0,,1089.449951171875
"THEREF’utLICA REGUALATIO i FaInnigAMED 264,OUWTy ROOPS AND FOLICE in STILL 1 FRCES 14 F.V % HE4 
ACT1 CY ACAINST TDISCiPL 
IEOF 
REPy IJLi IS j4 THIS ATTER RHAS Ei ¶OSRATED ON A 1UMER of’Qf’CASOIOItot1RICCZITH 
Vcj.UNTEERS u(O IAD BEEN t4",Negative,0,,1013.4691162109375
"09ALS SAIh ThAT I THE L1CH 
CP REC-NT nTATEºit=s (MR LY4CH’S SPEECH 1I THE DAIL SY TEL tIO 637) IT VAS NECEslARY TO CLARIFY THEREPUBLICAN POSITIO4 
IT kENT MN ’ THE-LF’ADEHSH1P OF THE Rpugl1CAN iTVEMIENT DOS NOT SEEK A 
rEE iSTAT-RE PUaLICAN ARFED cC LiCT, u’3T W2 ILL NOT PASSlVELY 
ACCEPT INTEMENT OR ANY NEW 1TYLE REPRESSIVE MRASUPES AGAINST RigPUflICA""IS.",Negative,0,,600.3162841796875
"pis MAR ""UN IAD Dor 
O TO SECRETARY OV STATB 
ILOP MIOD 
D D(2) t) 
Dl OANCE DVT (2) n o4 DEPT %D, ’4 VLA IR 
•0 CA131 No J DUNNETT, ROOm 6137 MAIN BI, OFFICE - DIO BIR B TREND O’l.",Negative,0,,518.8827514648438
"The, ou- wa: found abandoned ten minutes later on the west side of the river in the Markets ara, Thich was immediately cordoned; the matter was then reported vin HQ 39 Brigade to the MAIDSTONE, where it was confirmed that seven men were missing.",Negative,0,,149.07041931152344
J.iI,Negative,0,,373.02435302734375
"’ 4. 
There were 22 arrests of wanted person^ drring the p’Pri od.",Negative,0,,1195.478515625
toio.,Negative,0,,539.4464721679688
riS$.s.,Negative,0,,2700.681396484375
"At 18.20 they 
hijacked a bus on the quay; this was spotted .",Negative,0,,185.0221710205078
itallnk in no.,Negative,0,,511.77056884765625
"Troops were meanwhile sealing all roads out of Belfast and 
Bcr snrison, CIO +f .",Negative,0,,1601.6358642578125
"-- 
Incidents In the -Ta 14 hours, Ou tb reaks of sidot ir ’ 
ee aAin more prominent than explosions- 
as has beon the case throughout the pas week.",Negative,0,,929.2012329101562
"Escae from A TDSTONE 5. 
Seven of the detaines housed in T3S -AID3TOx escaped during- the 
afternoon.",Negative,0,,902.6790161132812
"2. 
There were two minor exnlosion’ (one acrh in l0 fant and 
Londonderry); several minor fires in Belfagtj and two stonin frocident* in Londonderry.""",Negative,0,,407.4571838378906
"VoyA""Vah, siY nMMn ••, .. ,., 4. 
at a Royal Engineers working rarty: the fire wan returnud but no hits were observed.",Negative,0,,773.2167358398438
"y a civilian secur tguard, who informed the Police.-",Negative,0,,1030.7825927734375
",They were apparently able to saw throu*h an iron bar across a porthole on the port aftr aide, whpie the werea uartered; toey then climbed through the portnol (wIici i, out of’ aight of the external sentries on dock and on te quayside, because of the shape o"" the hull), dropped into the water and wam ashore.",Negative,0,,271.64990234375
"3. At Coalisland six men - three of them armod - onterod theh homes 
of two brothers who are members of the UDR and, aftnr trtening theo"" wives, made off with the soldiers’ two3.",Negative,0,,514.2086181640625
A number of small oaohes of arms’ wore found in ’Belfast.,Negative,0,,546.7688598632812
"There were fire shooting inident in Belfast during the period, three in Londonderry and one in trabana 
- without nnl.",Negative,0,,313.5632629394531
"It Sy 
that aermete ar to bebeadeA 
troepeat of onduct an met ""imply tanabrtthtip otfn ereten*tio"" , 
tutt*orC t eitsnse th a set j)Qtor 
the object a the woding t osely Reuation 24(A) 
vegnt type f lawduatal1 behvio Ur no reatrwm 
The!",Negative,0,,1509.3497314453125
"aIt, r it 
reasono the Arg iteh to keeo r uatio n 10 it1.",Negative,0,,1958.439208984375
"’ 11( *m e arreotd **lid, d the 
Ofe eet.",Negative,0,,1032.8934326171875
"I I U ltI ,taetaat ite a a At, 
.It e., .fJPJe -AtA*9w we Sn-ak~ !",Negative,0,,1015.0418701171875
"0 eottin e»-.itftua’* ~.wev.,",Negative,0,,2601.935302734375
"rrete to ""endt"" s in taered t 
eeN of derReglaionti to reer bliquely to 
ait Oberyvd sis theb ramh As a reult lat terpwpewe d oLatit of theoe eea r 
vin did atestitutoe eberhip of the I tJheS itobeedrateIthi 
an t sitS l mabermiof a VE*ONE 4L 4 itith 131e.",Negative,0,,1343.13623046875
"e1r 
it bettr to t4t ijta, 
0flaI’IggVIAg 4 At If 4 n 
- but this regulatina is$ as 1 MAerstd1 ty att mmberhipew eo th 
lttastf ewp 
4~~t~~~ 
(a) ""a 
Wllegai to yniybig 
wauld be better to efeto it La used t the arpetta 
offinor aOueld nevr *elee paper:oh (al ’but te ware refwe to 
in gerit eateeteaew, pewaso efafrret vela to 0 ee apuoeet eot 
setiAi to *t teiy e 
the Pase* or theW ’ estaaam Setwder"" and S ee, , 
4se 
Uen er eens loy. of d tA ""’""* 
PVe nee I A 
*Mi4rt"" WO*PeS e ata pod1 
- the s ofl oeee, t ernet 
es eunbmLae Rat sen he broit #tbefto 
gP~ve 9er 
rlreost a poewas waa ati t Ve1 
** Sast4 r+ U141 
t. W nto, befe 
e the neset e 
. ""tte Sonte 41s mUely to 1resedin s1 tateenmtemad t1 
t do net ’4 I and,` in ~ l wewmte 4a4eMLputUJ 
tM o moo lo* 
hor",Negative,0,,466.50042724609375
"A# t nr a rreettaa ofet being abwat to set 
t trepe pAIs 
amweate 4 
e eswer tar the trpase of bviw4in thta.",Negative,0,,1255.9078369140625
"t pes O1rt5t 
is So doubt that the AOg mAi MM, n 1-s 
abohut aentt e,tS eef104 tt Justtee hae 
r’gr Sit aadatieable in ovWIaU1 peree ar roweetedand intetmira 
out 
.",Negative,0,,1011.306396484375
"whee ei#* 
Ara4 linetaieser 
aa abosue’+ #e tnai e e 
t eV are two pointe 0k1h werY aa’r,3te4UI6~eMttqmt 10 fa to 
arrest tee’auch’ ra Nwewat %1e pW$4b e* eaarerred ty assulatina 10, Ifhee w,4rarttd 
teftrmat nr ortita w 
lause eninO vekeage"" , 
deeent,W Sor wauta foot oo Under Recuathn.",Negative,0,,757.6650390625
"Ii, how rf peenttional a tferenoa to tegulatt.",Negative,0,,907.3448486328125
(b) I a not altogeteor hap about the woiaa of pawesg h Jn thetAr a’lettar.,Negative,0,,861.2737426757812
"t is me0e 1 leahr 
know what is salid n the ot bebettemr to ute 
ttue (b) ntltsther mie the Aer will 
have mor than eough powers of pei 
ard but 1 wonder Aother it would t e def r Reultat n11 ada 
undefr UebuWlaio 1p 
ns qustits at pr oe4tntan for wreTr~futt Wat Guld ario in theesroise ofthese owere ifte t ehere, wa susequently brouAt beroft the ourhto.",Negative,0,,1085.06494140625
"%b, .. w ,.... 14--o 1 % L. 1 1 y 3 0 t O gg~jO he 0t1 roc tal o- the oth-T t L a r4 =- it to di oum y be 1 r.ont pol i t oAl) At whiot pt1a. I--1 I SrR",Negative,0,,602.240966796875
"2. In parallel we are seeking to complete the arrangements for 
the actual building of the camp.",Negative,0,,166.1082000732422
"01 930 7022 Ext 7036 D/DS6/7/153/44/17/2 
R North Esq Home Office Whitehall SW 1 
7 May 1971 
INTERNMENT 1. 
We are still looking here at ways and means of getting financial 
authority to make a move on the internment camp, without prejudice to the possible assistance which the Northern Ireland Gvernment may be able to give later.",Negative,0,,223.05699157714844
"sion on this subject, if you could tell me precisely where we stand in relation to.",Negative,0,,47.323917388916016
On this count I have now obtained the plans which the RE will be working to.,Negative,0,,144.2564239501953
I should be very grateful if you could arrange this as soon as possible.,Negative,0,,15.674577713012695
the Northern Ireland Government over the provision of security guards.,Negative,0,,86.10022735595703
Could you please ensure that your colleagues in the Prison Dept see the plan so that they may give us a similar confirmation.,Negative,0,,68.11510467529297
"They are substantially the same as those which I believe were shown to you at the meeting you held with Mr Stout, but it may be helpful for you to see them so that you can confirm that you have no further questions on the layout and construction as.",Negative,0,,27.03497886657715
such.,Negative,0,,431.27984619140625
that you will be in your office. I will arrange for the plans to be brought over when you confirm D. A NICHOLAS It would be helpful for the purposes of writing a final submis-,Negative,0,,72.06670379638672
"3. 4. 5. As to the Cabinet Office interest, I have talked to Brian Stuart 
and he is satisfied that, provided our own Int boys have seen and discussed the arrangements with the necessary people in Northern Ireland, there is no further need for him to be involved.-",Negative,0,,75.01656341552734
"Subject to Mr. Whitelaw’s views, 
there is considerable attraction in a fairly open statement of support by the Pope for the White Paper proposals; and he may be more willing to speak out if he can be persuaded that we have taken positive steps on internment.",Positive,1,"A personal explanation from you of what we have done on internment will make much more of an impact on the Pope than Mr. Crawley’s discussions with Vatican officials. 
Subject to Mr. Whitelaw’s views, 
there is considerable attraction in a fairly open statement of support by the Pope for the White Paper proposals; and he may be more willing to speak out if he can be persuaded that we have taken positive steps on internment.",64.22451782226562
"I am not convinced by Mr. Crawley’s argument against 
your sending a further message.",Negative,0,,234.9124298095703
"PRIME MINISTER Below is a telegram from the Minister to the Holy See 
commenting on the Pope’s message to you.",Negative,0,,81.43394470214844
"Extreme 
Protestants in Northern Ireland would no doubt be critical of any comment made by the Pope: but the Pope’s support for the White Paper would be helpful with Catholics both North and South of the Border, especially at a time when Catholic support for the IRA appears to be declining.",Negative,0,,37.77217483520508
A personal explanation from you of what we have done on internment will make much more of an impact on the Pope than Mr. Crawley’s discussions with Vatican officials.,Positive,1,"A personal explanation from you of what we have done on internment will make much more of an impact on the Pope than Mr. Crawley’s discussions with Vatican officials. 
Subject to Mr. Whitelaw’s views, 
there is considerable attraction in a fairly open statement of support by the Pope for the White Paper proposals; and he may be more willing to speak out if he can be persuaded that we have taken positive steps on internment.",91.91007232666016
"I have asked the Departments for urgent advice, so that 
if you decide to send a further message it will arrive in time to be taken into account in public statements the Pope will be making over Easter. 
9 April 1973",Negative,0,,55.665550231933594
"as follows:as this Act has effect,",Negative,0,,386.5344543457031
"the Parliament 
Northern Ireland shall stand dissolved,",Negative,0,,2542.679931640625
"mergec’ry 1’ra~iins \ 
9e 
DRAFT OF A 
B I L L To 
Make temporary provision for suspending the Parliament of Northern Ireland and for the peace, order and good government of Northern Ireland, and for purposes connected therewith.",Negative,0,,129.74290466308594
"and Commons,",Negative,0,,2526.112548828125
"and by the authority of the same,",Negative,0,,18.48341178894043
"in this present Parliament 
5 
assembled,",Negative,0,,2293.317626953125
"4 \-z -TOP SECRET r’t rn i Irrland (1 ,?",Negative,0,,1013.5459594726562
"and no proclamation for the summoning of a parliament in Northern Ireland or writ for executiveand the election of a member of that parliament shall be issued or legislative have effect,",Negative,0,,111.98171997070312
nor in respect of any period during which this Act has powers in N.I.,Negative,0,,59.80967712402344
"1.-(1) So long 
10 effect shall a person receive any salary or allowance as a member of the Senate of Northern Ireland; and, on the coming into effect of this Act, the offices of the Speaker of the Senate and Speaker of the House of Commons of Northern Ireland shall by virtue of this Act be vacated. 
15 
may appoint, as Secretary for Northern Ireland, to assist the Secretary of State in relation to the affairs of Northern Ireland shall, under the direction of the Secretary of State, act as chief executive officer as respects Irish services instead of the Governor 
(2) So long as this Act has effect, such person as Her Majesty 
20 of Northern Ireland, and no person shall be appointed or hold office under and in accordance with section 8 of the Government 1920 c. 67. of Ireland Act 1920 as minister of Northern Ireland or head of a Government of Northern Ireland; and, subject of this Act and any Order in Council there- 
department of the to the provisions 
25 under,(a) all functions which apart from this Act belong to the Governor, or to the Governor in Council, or to any 45/1 
164-1 0 TOP SECRET i of Suspension of 
N.I.Parliament and exerciseof 
BEIT",Negative,0,,26.661523818969727
"ENACTED by the Queen’s most Excellent Majesty,",Negative,0,,192.10623168945312
"by and 
with the advice and consent of the Lords Spiritual and Temporal,",Negative,0,,36.28531265258789
"SIR P ALLEN, HONE OFFICE.",Negative,0,,541.7520141601562
D.M.,Negative,0,,14.926121711730957
G.,Negative,0,,21.812511444091797
(I SUSPECT HE WAS HINTING THAT HE HOPED MR. FAULKNER WOULD NOT BE IN A POSITION TO LEAK IT). OPPOSITION MEMBERS WATCHED PUBLIC STATEMENTS BY E.G.,Negative,0,,24.25606346130371
PS TO HOME SECRETARY.,Negative,0,,180.58229064941406
MOD.,Negative,0,,48.073917388916016
"MR HOCKADAY, MOD.",Negative,0,,180.63067626953125
PS TO SECRETARY OF STATE FOR DEFENCE.,Negative,0,,24.88126564025879
3. HE AGREED EXPLICITLY THAT OUR CONVERSATION ON INTERNMENT HAD NOT TAKE PLACE AND THAT AS FEW PEOPLE AS POSSIBLE ANYHERE SHOULD KNOW OF IT.,Negative,0,,28.50324058532715
"O.,",Negative,0,,1177.467529296875
HE MIGHT BE FORCED TO EXPRESS HIS OBJECTIONS BUT OULD OT GIVE ANY HINT THAT THERE HAD BEEN ANY CONSULTATION ON THE SUBJECT.,Negative,0,,30.368087768554688
"5. SEE M I F T. 
FILES HD OF WED HD OF PUSD HD OF DEF D PS 
PUS SIR S CRAWFORD 
COPIES TO:: MR W K K WHITE, WED.",Negative,0,,313.00604248046875
"SIR B TREND, CABINET OFFICE.",Negative,0,,101.85409545898438
"MR CAIRNCRASS, CABINET OFFICE.",Negative,0,,65.83059692382812
"GENERAL TUZO ON INTERNMENT LIKE HAWKS, AND HE MIGHT BE PRESSED TO SAY WHETHER HE HAD EXPRESSED HIS VIEWS TO H.M.",Negative,0,,36.00013732910156
"4. HE REPEATED HIS VIEWS ABOUT 12 AUGUST, SPECULATED ON WHETHER THE TIMING OF MY APPROACH WAS RELATED TO IT, AID HOPED THAT WHATEVER WE DECIDED HE COULD BE TOLD CONFIDENTIALLY IN ADVANCE.",Negative,0,,28.136438369750977
"d. The mechanics of the operation 
(i) What is said to the wanted person at the time of arrest?",Negative,0,,78.76516723632812
"3 The most pressing immediate problems are to agrees 
a. The security problem, both in GB and NI especially concerning the move of reinforcements and briefing of RUC 
b. The PR Line, accepting that the opposition have had ample warning to prepare every form of international opposition to internment without trial; and the need to make STORMONT realise their responsibilities in internment.",Positive,1,"The security problem, both in GB and NI especially concerning the move of reinforcements and briefing of RUC",184.70465087890625
"What medical screening is planned to prevent an immediate complaint of murder or callousness etc? 
e. A clear and unequivocal statement of Home Office policy",Negative,0,,166.75253295898438
"(6) 
We have heard that the IRA deliberately intend to allow an internee with a dangerous heart complaint to be arrested.",Negative,0,,200.07212829589844
(3) The action to be taken in the event of wanted persons attempting to escape.,Negative,0,,24.19662094116211
(5)What action is to be taken if only a very small number of wanted persons are arrested?,Negative,0,,19.727802276611328
(4) The action to be taken if the locals stop the security forces arresting the wanted persons and rioting takes place.,Negative,0,,44.251766204833984
(2) The time allowed for a person to make really important domestic arrangements before being taken away.,Negative,0,,53.64854049682617
"c.. The cover plan for the actual op, and the selection of a code word.",Negative,0,,177.94851684570312
But one cannot help thinking that it would not and that the reprisal effect would be more marked.,Negative,0,,52.77134704589844
"2. 
Government of the Irish Republic to reactivate internment powers (paragraph 3), it is thought to be too much to hope that he would be prepared to do so specifically to match an effort on our part (see paragraph 5 of NI(71) 2). 3. 
Although Mr. Lynch sometime ago announced the readiness of the We have been told that Major Chichester-Clark is not pressing 
for these powers and would not do so unless the Security Forces advised him to do so.",Positive,1,"Government of the Irish Republic to reactivate internment powers (paragraph 3), it is thought to be too much to hope that he would be prepared to do so specifically to match an effort on our part (see paragraph 5 of NI(71) 2). 3. 
Although Mr. Lynch sometime ago announced the readiness of the We have been told that Major Chichester-Clark is not pressing 
for these powers and would not do so unless the Security Forces advised him to do so.",54.13753890991211
"In 
other words is internment, with all its disadvantages, preferable to direct rule ? 
16th March, 1971",Positive,1,"In 
other words is internment, with all its disadvantages, preferable to direct rule ?",188.60520935058594
But the Security Forces are not sanguine of being able to take more than 15 to 20 per cent of this total.,Negative,0,,29.820659637451172
The Committee will need not only to consider the weight of the arguments in paragraphs 5 and 6 on their own merits but also to be ready to consider them in the possible context of strong pressure on us to save Major Chichester-Clark’s Government by agreeing to internment.,Positive,1,The Committee will need not only to consider the weight of the arguments in paragraphs 5 and 6 on their own merits but also to be ready to consider them in the possible context of strong pressure on us to save Major Chichester-Clark’s Government by agreeing to internment.,53.55746078491211
"Internment (NI(71)4) 
against internment.",Negative,0,,880.7771606445312
"Paragraphs 5 and 6 of the paper set out the arguments for and It appears that there are about 400 names on the list 
of potential internees, including not only IRA men but also extreme Protestants.",Negative,0,,52.57622528076172
"It is conceivable that 
even to apprehend so small a percentage would nevertheless have some deterrent effect upon the remainder.",Positive,1,"It is conceivable that 
even to apprehend so small a percentage would nevertheless have some deterrent effect upon the remainder.",241.9898681640625
But what if political pressure causes him to change his mind?,Positive,1,But what if political pressure causes him to change his mind?,19.11025047302246
eg anumber of private prosecutions night be commenced against soldiers which the Attorney General considered to be unjustified but which he did not think it proper to bring to an end by the exercise of his powers of entering a noble prosequi;,Negative,0,,83.24421691894531
"In that 
situation there is a more persuasive case for a once for all enactment which will cover appropriate cases over the whole period of the emergency. 
15 June 1972",Positive,1,"But no need seems to arise at present Unless we are confronted with a 
spate of private prosecutions or civil actions giving rise to security or other possible problems, it would be best to consider whether an Indemnity Act is appropriate when order has been restored, and the work of reconstruction and reconciliation has been started; that would be the most suitable time for the enactment of any Indemnity Act. 
In that 
situation there is a more persuasive case for a once for all enactment which will cover appropriate cases over the whole period of the emergency.",152.3225860595703
"In present circumstances the best course would seem to be to It is 
possible that the situation night change,",Negative,0,,153.33502197265625
allow those who wish to do so to pursue the normal remedies in the courts and for any damages and costs that may be payable by officials or soldiers to be met in appropriate cases out of public funds.,Negative,0,,33.768951416015625
"Conclusion 9. 
These considerations suggest that an Indemnity Bill should not be 
introduced unless a pressing need arises on security or other policy grounds.",Positive,1,"These considerations suggest that an Indemnity Bill should not be 
introduced unless a pressing need arises on security or other policy grounds.",105.14392852783203
for any forn of indemnity provision.,Negative,0,,1393.58056640625
or a situation night arise in which a spate of civil actions gave rise to serious problems in relation to the disclosure of the identity of those involved in security operations.,Positive,1,"or a situation night arise in which a spate of civil actions gave rise to serious problems in relation to the disclosure of the identity of those involved in security operations. 
If such a situation arose the natter would need to be reconsidered.",59.86725616455078
If such a situation arose the natter would need to be reconsidered.,Positive,1,"or a situation night arise in which a spate of civil actions gave rise to serious problems in relation to the disclosure of the identity of those involved in security operations. 
If such a situation arose the natter would need to be reconsidered.",50.27979278564453
"An Act which went no 
further than to bar private prosecutions and transfer existing compensation jurisdiction from the courts to adinistrative tribunals for security reasons would probably not raise the sae problems, either in Parliament or at Strasbourg, that would be raised by abridging the existing remedies in the way proposed in the draft N I Bill which confined compensation to cases involving bodily injury.",Negative,0,,101.12181091308594
"But no need seems to arise at present Unless we are confronted with a 
spate of private prosecutions or civil actions giving rise to security or other possible problems, it would be best to consider whether an Indemnity Act is appropriate when order has been restored, and the work of reconstruction and reconciliation has been started; that would be the most suitable time for the enactment of any Indemnity Act.",Positive,1,"But no need seems to arise at present Unless we are confronted with a 
spate of private prosecutions or civil actions giving rise to security or other possible problems, it would be best to consider whether an Indemnity Act is appropriate when order has been restored, and the work of reconstruction and reconciliation has been started; that would be the most suitable time for the enactment of any Indemnity Act. 
In that 
situation there is a more persuasive case for a once for all enactment which will cover appropriate cases over the whole period of the emergency.",41.92806625366211
"they will wish to consider how they could best carry the Northern Ireland Government with them in thus varyingthe tactics 
- since the 
co-operation of the Northern Ireland authorities would be essential if the new approach were to achieve its object of generating further de-escalation,",Negative,0,,77.7574462890625
"in a period of much-reduced terrorist activity,",Negative,0,,46.55409622192383
"Consultation with the Northern Ireland Government 12. If Ministers in London agree that it would be right,",Positive,1,"If Ministers in London agree that it would be right, in a period of much-reduced terrorist activity, to ease up on security measures generally and internment in particular, they will wish to consider how they could best carry the Northern Ireland Government with them in thus varyingthe tactics 
- since the 
co-operation of the Northern Ireland authorities would be essential if the new approach were to achieve its object of generating further de-escalation, especially where internment is concerned.",56.812278747558594
"to ease up on security measures generally and internment in particular,",Negative,0,,95.41908264160156
"Suggestions for a Christmas truce 11. Proposals for a truce between the security forces and the IRA over the Christmas period should be treated just as any other truce proposals: ie by making it clear that there is no scope for a truce with criminals, that if the terrorists want a cease-fire it is up to them to stop shooting and bombing, and that the law must be upheld during Christmas in the same way as at any other time.",Negative,0,,19.588088989257812
especially where internment is concerned.,Positive,1,"If Ministers in London agree that it would be right, in a period of much-reduced terrorist activity, to ease up on security measures generally and internment in particular, they will wish to consider how they could best carry the Northern Ireland Government with them in thus varyingthe tactics 
- since the 
co-operation of the Northern Ireland authorities would be essential if the new approach were to achieve its object of generating further de-escalation, especially where internment is concerned.",167.1108856201172
"Any signs that terrorism was falling away significantly would therefore need to be made the occasion for immediate discussions with the Northern Ireland Government about tactics (which might well form part of wider discussions with them about the political future); and there would be a good case, at that point, for inviting Mr. Faulkner over for fresh talks.",Negative,0,,44.37649917602539
"T 
1I!",Negative,0,,5433.73388671875
IORITY REPRESTATIVES PEFORE THE STATEVENT IS PUBLIS’H!,Negative,0,,637.3350219726562
"4 
r’ THE PROPOSED DISCUS1O succESs OF THEITEVR nT 
VlZ;DPRIEFL EUGGETIO 
WILL It TiMEDILG TE’RORISjU’IgR A.ATEO ADD Th4L M00D 
IRTAKE P A-14CO 4OPERATLO*l A)Th 
MPY POTFTRS ns rTAT T3EY i AtTEA’ 4 
1’’.",Negative,0,,480.26812744140625
"IALSO SUGGE""T TAT 1F, AS I SUPPOSE LIKELY, IT 1 INTETED To IrOR Pt LY3CH, TERE WOULD DE ADVA4TACE 14 TELLI ?",Negative,0,,484.4988098144531
"’ TH DE4AI #T4 F TCEF i 
HA $VERY.",Negative,0,,3384.9462890625
"tII3EIIT r 0#poQARTYA 
TO ""ALL SECTIopTH 
4AT IT SAID.",Negative,0,,1624.5618896484375
ITY OPIn4IC°I 14 STRICT CGHFItE4JCE MiGH4T BE(L-- rFRE >>E}’1 THE CARDIN AL SEES THE PRIME MINISTER 04 THURSDAY.,Negative,0,,635.63720703125
1HIM AD THE STOr’ONT PARLIAMEnTARY PPOSItION SIMULTAEOUSLY.,Negative,0,,1280.8988037109375
"TAANDI PLACE UITIL BEARER THAT TE NOT SAY : 
11 HOT KtOWI HE SAID 4EWOLD QUITE A ERSTA517;4I( PE WISMED TO MAKE Al EARLY STATEtIENT THOUG ITWAS AL{ 
T1AT THE TALKS THEM4ELVES MIGH1T WELL NOTTA(r.",Negative,0,,545.6429443359375
AsIEDW I!,Negative,0,,35740.27734375
REFERRI.,Negative,0,,1142.5103759765625
"VG ’tL SSEUCE H6RTHE AS I 
T 1 T tMYVIIW C ,, 
~ ` `i t’ P I e ~.TKi ~ 
WHIC MAY E DIFFICULT TO rFECOCILE WITH TE PRECED1niM0E TRAT WE $4OULDt HAVE A CREAT 
a 
IQ LO-IDlO RATHER THA"" THROUGH ME, S itC THEY ARE LIKELY T t’.",Negative,0,,487.5682373046875
"OCTOBER WHEN STORMOIT REASSM, I. me 13 EARLYCSThTP’EI T 
MY VIE’!",Negative,0,,1162.133056640625
ULIF I SSE IT AD OFFER SO!,Negative,0,,710.0698852539062
"’I7:’ai’i tTU IAUTHORITY. 
OPPOSI T AtiI STE12 
I""PORTAIT TO DEAL, ’WIt",Negative,0,,456.3939514160156
"ACTI4O ARE SEIG ""MADE AJD THEREA.",Negative,0,,947.2944946289062
I SAID !.,Negative,0,,431.7026672363281
"y E-f E TI I-lGA 
A sE 
RTiWl"" F oE t ° 
T i I i 
lY At!",Negative,0,,344.9056091308594
"t (, a. II ~*1 I 
441IVT r1eCEitC 14 M R ’IE REPERE1CE 
OF THE 0 :;FAT V4I Ty ` #EALLY 1ANT LETI’ 
IRA, T WICN HE WASE MrEtITLY *S&ECTIO’"" 
i.ITY.",Negative,0,,727.9739379882812
"A FURTHER POIT E is’ 
CHACE OFSUCCESSWITHTHE IF EPRESVETATIVE FPOM THE OPC5 lcyi COUL)tt 
SOME DIfrICULTO0EST101S ’$IC;4IT Woug g T’r rPlr 
T iY i!",Negative,0,,835.21826171875
"3a 40T 4:40w TrmcrauiNITERS hAVE DECiDED r row T HAi LE TOE EXT STACE, i1UCGEST TAT iT1 IS IMPORTANT TO TAKE OU I’GS i T4 
THE PALIAZaEHTAqY OPPOSITIO AND POS:.Ii>.Y U-O TE !",Negative,0,,1099.35205078125
"2. I 
VAUL IT MIC$T !?",Negative,0,,3506.362548828125
"E AEREAtW li01 I~ 
ny PECp ES T012) v RAtSE i T isAT4MIGHTT cI~ IsAS ECy C L TY?",Negative,0,,2194.138671875
"AN OCCASION FOR S0U1G 4O4-PARLIAME’TYARY 
I ’I 
I’i iV 
MII)OP.",Negative,0,,285.1007080078125
"U. 
I*""niS IS NOT 00fE THEIR REACTOI PAY JEOPAPDI’J°: Tr UCCE% OF THE EtITERPSE.",Negative,0,,899.1636352539062
"AT ITER 4ai HAS ’0 DON4E TE jE 00 CAThtOLIC npitt 
IT 
CATOLIC REACTIOI TO 1TErrENTl P 4T EyA TDEE.",Negative,0,,1316.9710693359375
"ETHER IT WAS usT1tl7 r TO SAID TAT I 
HIS UQE!",Negative,0,,710.304931640625
"A a is 
lie is at etala to obtin per 
nc aarrs Shasmbeenade, anA ity (a 
to answer question except 
the spot or in the clse vicinity of the pcewhere the pron ha, been t""ed.",Negative,0,,918.4904174804688
RU.,Negative,0,,127.98065185546875
