text,strlabel,labels
"inevitable.
",J_Misc,3
He said that he found it,J_Political-Strategic,0
"difficult to hold the line with anybody.
",J_Political-Strategic,0
"Mr. Faulkner said that the flagrant activity
",J_Misc,3
"Mr. Smith said that he favoured banning the Apprentice Boy’ March in The balance of argument was a difficult one but 
He had in mind the Londonderry on 12th August. 
he thought the best course was to ban the march, accompanying the ban with stern action to dealwith terrorism
",J_Political-Strategic,0
He was worried,J_Development-Unity,9
"He referred to the political initiatives which he had taken, 
and which had evoked no real response, as justifying firm action now without
",J_Last-resort,8
excessive regard for the susceptibilities of those who had declined to co-operate.,J_Last-resort,8
"of the IRA over the weekend had made tho situation much worse.
",J_Misc,3
"Mr. Smith said that he favoured banning the Apprentice Boy’ March in The balance of argument was a difficult one but 
He had in mind the Londonderry on 12th August. 
he thought the best course was to ban the march, accompanying the ban with stern action to dealwith terrorism",J_Terrorism,5
"that the business community as losing confidence.
",J_Development-Unity,9
"In his view internment was almost
",J_Misc,3
he thought the time had come unless some other ne measure could be suggested. He had discussed the situation with General Tuzo but did not see any other acceptable major initiative.,J_Misc,3
"The most promising possibility is to create a system 
of special courts whose function would not be to convict accused persons of criminal offences, but to judge whether they were guilty of certain specified conduct and commit them to ""preventive detention"" if they were. The Act making this provision (as to the necessity of an Act see below) could be of 6 months duration renewable by Order in Council.
",J_Legal_Procedure,6
The provision would apply to conduct involving complicity in any degree with terrorism generally; it,J_Terrorism,5
"It will be possible to charge some with criminal offences under the ordinary law; but others and perhaps the most important of them are beyond the reach of the criminal law partly because witnesses cannot be expected to come forward to give oral evidence in the ordinary way, and partly because the evidence available to connect accused persons with specific offences as opposed to general complicity in terrorism is sometimes tenuous,particularly in the case of the most important provisional IRA leaders.
",J_Terrorism,5
"The capacity of the Provisional IRA (or of any other 
terrorist orgaisation) to engage in terrorism will not be effectively destroyed until all its important members are removed.
",J_Terrorism,5
"Any action we take must be such as not to alienate the minority community as a whole: a consideration which must rule out the further use of internment in the arbitrary form which it now takes under the Special Powers Act.
",J_Legal_Procedure,6
"It will be possible to charge some with criminal offences under the ordinary law; but others and perhaps the most important of them are beyond the reach of the criminal law partly because witnesses cannot be expected to come forward to give oral evidence in the ordinary way, and partly because the evidence available to connect accused persons with specific offences as opposed to general complicity in terrorism is sometimes tenuous,particularly in the case of the most important provisional IRA leaders.",J_Emergency-Policy,1
The provision would apply to conduct involving complicity in any degree with terrorism generally; it,J_Legal_Procedure,6
"The latest complete figures for those arrested in Northern Ireland under the Special Powers Acts are as follows. They are correct up to 7 February. Arrested: 2,364. Released without detention order: 1,408. Released after detention order: 113. Escaped from detentions: 10. Released after consideration by Advisory Committee: 31. Released from internment on recommendation of RUC: 2. 1,564. 800. Held under Regulation 10: 42. Held under detention order: 160. Interned: 598. 800. Statistics of proceedings before the Advisory Committee as at 31 January are as follows: Cases reviewed: 383. internees refused to appear: 291. Continued internment recommended: 345. Release recommended: 35. Refused to give undertaking not to indulge in violence or encourage others to do so and therefore still interned: 4. Cases adjourned: 3.",J_Legal_Procedure,6
"Ireland under the Special Powers Act are as follows. 
correct up to 7 February. arrested released without detention order released after detention order escaped from detentions 
released after consideration by Advisory Committee 
released from internment on recommendation of RUC 
The latest complete figures for those arrested in Northern They are 
2364 
1408 113 10 31 2 
1564 800 
held under Regulation 10 held under detention order interned 
42 
160 598 800 
31 January are as follows: cases reviewed 
Statistics of proceedings before the Advisory Committee as at 383 Internees refused to appear 
continued interment recommended release recommended 
refused to give undertaking not to indulge 
in violence or encourage others to do so and therfore still interned 
cases adjourned 
4 3 
291 345 35",J_Legal_Procedure,6
It was agreed that as much,J_Legal_Procedure,6
"The GOC said that, at the time of the initial pick-up 
on 9-11 August, the army was obliged to do many things which would normally have fallen to the RUC but this had not occurred subsequently.",J_Emergency-Policy,1
This will provide the cover for any arrests you may have,J_Legal_Procedure,6
"you will be receiving, from an officer in the RUC, an authorisation in the form at Annex A. 
to make under Regulation 10
",J_Legal_Procedure,6
"To enable you to proeed with arrests under the Special Powers Acts
",J_Legal_Procedure,6
"""I suspect that this article (document) (letter) (book) which I have found in your possession is intended to be used for a purpose prejudicial to the preservation of the peace.""",J_Emergency-Policy,1
"Regulation but the soldier must have a.: 
Arrests under RqZulation 11 No specific authorisation 1.necessary under this 
S$utrnicion as 
the basis for the arrest and Blue Card formila rust b used.",J_Legal_Procedure,6
"10. hen a person is arrested under VA poers, he must be formal1y told at the time of arrest Wi he t being arrested and also under which
",J_Legal_Procedure,6
"""I suspect you of being a member of the IRA (or Sinn Fein, or the UVT, or any other unlawful association, as appropriate);",J_Terrorism,5
"""I suspect you of having committed acts prejudicial to the peace; OR ""I suspect you of being about to commit acts prejudicial to the peace;",J_Emergency-Policy,1
In further discussion British Ministers re-emphasised that internment would represent a major political decision which must be matched by some corresponding act of discipline against the other faction.,J_Political-Strategic,0
"It must therefore be regarded as a political act, 
military necessity. 
which would be thought to be directed against one faction and must accordingly be matched by some political action, in the form of a ban on marches, which would represent its counterpart in relation to the other faction.
",J_Political-Strategic,0
"Moreover, it was not a 
question of regarding a ban on marches as some kind of political offset against internment. The Protestants in Northern Ireland would regard internment as no more than a merited punishment for the violence of the IRA and their Roman Catholic supporters; they would not see it at all as something which required a corresponding gesture on the part of themselves. Since the Government would need full Protestant support for any new initiatives on political reconciliation which they might be able to undertake, it would be foolish to alienate Protestant support by an indiscriminate ban on marches.
",J_Political-Strategic,0
"Moreover, it was not a 
question of regarding a ban on marches as some kind of political offset against internment. The Protestants in Northern Ireland would regard internment as no more than a merited punishment for the violence of the IRA and their Roman Catholic supporters; they would not see it at all as something which required a corresponding gesture on the part of themselves. Since the Government would need full Protestant support for any new initiatives on political reconciliation which they might be able to undertake, it would be foolish to alienate Protestant support by an indiscriminate ban on marches.",J_Terrorism,5
"DURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.",J_Denial,2
"DURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.",J_Misc,3
"You asked why Judge Brown’s Advisory Committee on 
Internment Appeals seemed to have come to a standstill. In fact, their work is continuing and the figures in the note which you saw (implying no increase in the number of cases considered over the past week) were incorrect. 64 cases have now been considered. 7 have been released (including 2 released today). They have decided not to release 48 and 9 cases are still pending. But the number of cases considered will continue to grow. The Committee say that the main limitation on their speed of working is the time taken by solicitors to prepare cases for submission to them.",J_Legal_Procedure,6
"in IRA recruitment. 
There is little evidence that internment has led to a substantial increase On the contrary, recent arrests indicate that most of 
those taking part in terrorist attacks were recruited in the period leading up to August of last year.",J_Terrorism,5
"I replied that I 
shared the view of the Army that it was vital to get on top of the IRA before making any move in this direction
",J_Emergency-Policy,1
"In spite of the continued bombings and shootings there is ample evidence 
that the effectiveness of the IRA,especially in the Belfast area where the security forces have recently concentrated their efforts, has been very seriously reduced. 
The removal from circulation of 700 - 800 members of the 
two main organizations is creating increasing problems for them in terms both of morale and losses of key personnel.
",J_Terrorism,5
"Taking the situation in Northern 
Ireland as a whole, about 140 important members on the wanted list are now in the Irish Republic. 
The severe dislocation of command and communication systems 
has left behind something more in the nature of a cell structure, and operations are largely carried out by small active service units, many of them based in the South.
",J_Misc,3
"It must be added that these are capable of inflicting casualties 
on the security forces and of maintaining limited attacks on civilian targets for some time to come, especially outside Belfast.
",J_Emergency-Policy,1
"In spite of the continued bombings and shootings there is ample evidence 
that the effectiveness of the IRA,especially in the Belfast area where the security forces have recently concentrated their efforts, has been very seriously reduced. 
The removal from circulation of 700 - 800 members of the 
two main organizations is creating increasing problems for them in terms both of morale and losses of key personnel.
",J_Misc,3
"in IRA recruitment. 
There is little evidence that internment has led to a substantial increase On the contrary, recent arrests indicate that most of 
those taking part in terrorist attacks were recruited in the period leading up to August of last year.
",J_Misc,3
"So far as those already interned are concerned, the",J_Misc,3
"The first is the fact, already noted, that the IRA presence has been removed from certain areas and that this is continuing; though it is unfortunately true that those who have most to fear from the IRA are least articulate in pointing to the comparative freedom from intimidation which they are beginning to enjoy.
",J_Misc,3
"made good, but the officers of some companies have had to be replaced two or three times over and volunteers are now reluctant to come forard. 
in Belfast have ceased to exist and others have been amalgamatod. 
areas have been completely cleared of IRA and increasing pressure is being brought to bear on areas where groups are still active. 3. 
technical skill in the use of explosives. These losses have to some extent been 
Some units Several 
In Belfast the IRA are particularly short of leadership, experience and
",J_Misc,3
"The first is the fact, already noted, that the IRA presence has been removed from certain areas and that this is continuing; though it is unfortunately true that those who have most to fear from the IRA are least articulate in pointing to the comparative freedom from intimidation which they are beginning to enjoy.",J_Emergency-Policy,1
"But, as the GOC emphasised to the Home Secretary yesterday, it would be greatly preferable to avoid any releases based simply on expediency and concentrate instead on creating proper arrangements for categorising the internees, attempting to rehabilitate the more amenable among them and releasing those who really seem ready for it. ",J_Misc,3
"Mr. Faulkner has already undertaken to put forward composite proposals about the running of internment, which ought certainly to include those aspects of the matter - as well as the case for strengthening Judge Brown's committee so that it could work through more than one panel at a time.",J_Legal_Procedure,6
"A committee should be set up by the Lord Chancellors Office in London for urgent consideration of the rules of evidence relating to the procedure to be adopted in the Court.
",J_Legal_Procedure,6
"There shall be no right of appeal from the Special Court, and the 
Court, subject to the discretion of the Bench, should be closed to the Public but open to Members of the Press.",J_Emergency-Policy,1
"Within two months, or sch other times as will be deemed reasonable, all internses not facing criminal charges should be released.",J_Legal_Procedure,6
"An understanding should be given that no proceedings should arise out 
of evidence given by witnesses at the trial and defendants shall have a right to a Preliminary Inquiry.
",J_Legal_Procedure,6
"Each would be accompanied by announcement 
of early release of low-risk internees and of progress in further releases dependent on de-escalation of violence.",J_Emergency-Policy,1
"Each would be accompanied by announcement 
of early release of low-risk internees and of progress in further releases dependent on de-escalation of violence.",J_Misc,3
"Progress was not, however, possible while violence reigned. It was the duty of both Governments to deal with gunmen. The United Kingdom was determined that violence should be dealt with impartially from whatever quarter it might come. Because the violence had reached a level threatening the life of the community, the United Kingdom Government had been reluctantly convinced that internment was necessary.",J_Terrorism,5
"Progress was not, however, possible while violence reigned. It was the duty of both Governments to deal with gunmen. The United Kingdom was determined that violence should be dealt with impartially from whatever quarter it might come. Because the violence had reached a level threatening the life of the community, the United Kingdom Government had been reluctantly convinced that internment was necessary.",J_Development-Unity,9
"We quite apreciate that the political impact 
would be greater if it could be announced that, along with accelerating the release of those already interned, there would be no further internment orders: but there are important security reasons for not doing this.",J_Emergency-Policy,1
"The Northern Ireland Government has made a provisional classification of all the internees into three categories. Those in the category of least danger - which contains roughly 25 percent (or 150) of the present internees - are mostly those who actually throw the bombs and fire the rifles. They are all IRA men; and their release carries the risk that they would go straight back to their previous activities, with an incentive to assassinate those in the security forces whom they now think they know to have been responsible for their original detention.",J_Utilitarian-Deterrence,4
"It has to be remembered that the substantial progress which has been made in Belfast, 
to be pursued with such vigour, that the number of effective terrorists remaining at large within the city can be gauged.",J_Misc,3
"It has to be remembered that the substantial progress which has been made in Belfast, in mopping up known IRA members, has not so far been matched in other parts of the Province. In Belfast the build-up of intelligence, as a result of internment, has enabled this process to be pursued with such vigour, that the number of effective terrorists remaining at large within the city can be gauged.",J_Terrorism,5
"The Northern Ireland Government has made a provisional classification of all the internees into three categories. Those in the category of least danger - which contains roughly 25 percent (or 150) of the present internees - are mostly those who actually throw the bombs and fire the rifles. They are all IRA men; and their release carries the risk that they would go straight back to their previous activities, with an incentive to assassinate those in the security forces whom they now think they know to have been responsible for their original detention.",J_Terrorism,5
"It has to be remembered that the substantial progress which has been made in Belfast, in mopping up known IRA members, has not so far been matched in other parts of the Province. In Belfast the build-up of intelligence, as a result of internment, has enabled this process to be pursued with such vigour, that the number of effective terrorists remaining at large within the city can be gauged.",J_Misc,3
"The morale and operational effectiveness of the IRA, and hence their level of intimidation, 
would inevitably rise the moment they knew that arrests under the Special Powers Act had stopped.
",J_Terrorism,5
"It has to be remembered that the substantial progress which has been made in Belfast, 
to be pursued with such vigour, that the number of effective terrorists remaining at large within the city can be gauged.",J_Terrorism,5
"If Ministers in London agree that it would be right, in a period of much-reduced terrorist activity, to ease up on security measures generally and internment in particular, they will wish to consider how they could best carry the Northern Ireland Government with them in thus varyingthe tactics 
- since the 
co-operation of the Northern Ireland authorities would be essential if the new approach were to achieve its object of generating further de-escalation, especially where internment is concerned.",J_Terrorism,5
he Lord Chancellor tells me that it would be possible to devise a procedure for such circumstances which could nevertheless be regarded as judicial. The procedure would have to be very different from court procedure as known in this country. It would be inquisitorial; the court would be able to ask the accused questions and draw inferences from refusal to answer; material provided on deposition could also be put to the accused. We might also provide that hearsay evidence was to be admissible (and this would undoubtedly increase the number of cases in which we might look for a conviction). The court would need to be given power to impose a sentence instead of an open-ended internment order.,J_Denial,2
required so far as possible to follow normal procedures as regards rules of evidence and standards of proof. This would not do for us.,J_Emergency-Policy,1
"It would have to be accepted that such a procedure 
would make fundamental inroads into the protection which we normally give in this country to an accused person. It would deprive him of the right to face his accuser and to contest any evidence before the court which had not been put directly to him in the course of his examination. But",J_Misc,3
"On internment, Mr Faulkner said that he expected shortly to receive the first batch of recommendations of the advisory committee set up to consider the cases of interned persons.",J_Legal_Procedure,6
"There can in fact be no exact answer to this question 
since, although we have a fairly clear idea of the number of activists that there were in each wing of the IRA immediately before internment, it is clear that they have been able to recoup at least some of their losses with new recruits 
- though it in also very 
clear that, in the process, the competence which their operations are conducted has fallen away considerably.
",J_Misc,3
"In the event of a more pronounced lull in terrorism 
may well be a case for some acceleration in the rate of release of internees 
- it will of course be important to know a good deal 
about how relatively dangerous each of them is.",J_Terrorism,5
"However, the Advisory Committee under Judge Brown has by now reviewed, at least once, the case against about threequarters of those interned; they should therefore have some idea of those who might qualify for release if the criteria wre altered somewhat.",J_Legal_Procedure,6
"The Northern Ireland Government have made practically no headway so far in sorting the internees physically into categories 
- for which they are apparently 
now laying the blame on the shortage of accommodation which has obtained hitherto.",J_Misc,3
"The opening of Magilligan Camp on Sunday, with the transfer of forty detainees from HMS MAIDSTONE, has given rise to a good deal of speculation about the future of internment generally and, in particular, about the number of people whom the security authorities think it will be necessary to intern in order to render the IRA ineffective.",J_Emergency-Policy,1
"e1aNd !`erppthe 
e4nlete fi as for those arrnted in Northern pel Powrs Aots are as follows. They are 
RleyAed tt hout detention order Rlaased after detentioni order 
Ra1ºsed after considerntion by Advisory ComIttee Rloaod 
-lfro interinmet on P900mmOndntion of ’""0 
Hold under Regulation 10 Held under detention order Interned 
Thr latest figurs for the Judee Brown kdvisory Committee 
as at 12 Janunry are:Cases reviewed 
thuber who refsed to appear before the Committee 
Not recommended for release Recommended for release Released 
Refused to take oath and consequently still interned 
Recommendations still with the Kinistry of Home Affairs Cases adjourned",J_Legal_Procedure,6
"The latest complete figures for those arrested in Northern Ireland under the Special Powers Acts are as follows. They are correct up to 12 January. Arrested: 2,009. Released without detention order: 1,153. Released after detention order: 97. Released after consideration by Advisory Committee: 26. Released from internment on recommendation of RUC: 2. 1,278. 731. Held under Regulation 10: 25. Held under detention order: 203. Interned: 503. 731. The latest figures for the Judge Brown Advisory Committee as at 12 January are:- Cases reviewed: 371. Number who refused to appear before the Committee: 289. Not recommended for release: 337. Recommended for release: 30. Released: 26. Refused to take oath and consequently still interned: 2. Recommendations still with the Ministry of Home Affairs: 2. Cases adjourned: 5.",J_Legal_Procedure,6
HE SAID THAT HIS GOVERNMENT WAS NOT CONTEMPLATING INTERNMENT IN THE REPUBLIC AT THE PRESENT TIME.,J_Intl-Domestic_Precedent,11
"the paper it was asserted that the members of the R.U.C. Special Branch ""are for the most part known to those internees whom they have arrested or interrogated"". If this is so, it removes part of the objection to bringing internees to trial, if necessary In some special court.
",J_Legal_Procedure,6
"The Prime inister has asked that the Defence 
Secretary should look at the attached telegrams nos. 18 and 19 of 17 February from Belfast to the Home Office about a paper put forward jointly 
and the R.U.C. 
assessing the security implications of the release of internees",J_Emergency-Policy,1
The Prime Minister noted that in pargraph 3 o,J_Legal_Procedure,6
"Mr West, the Minister for Agriculture and the most right wing 
member of Mr Faulkner’s Cabinet, said in a radio interview on 29 August that he was satisfied with Mr Faulkner’s policies at the moment. He thought Mr Paisley had recently made errors of judgement which had reduced Mr Paisley’s support. He spoke harshly both of Mr Lynch, whose attempts at interference he deplored and of Mr Wilson for his statements on internment (see HONIP(71) 34 paragraph 2).",J_Misc,3
Newspapers reported that it was decided that no criminal charges could be brought against him and he was returned on the grounds that his presence was not in the interests of national security.,J_Emergency-Policy,1
WE SHOULD LIKE YOU TO MAKE THE POINT THAT ’’BRIEFING REGARDING THE SITUATION PERTAINING NORTHERN IRELAND’’ SHOULD CONSTITUTIONALLY REACH THE SECRETARYGENERAL FROM THE UK MISSION ONLY AND THAT ANY INFORMAL DISCUSSION HE MAY HAVE WITH ANOTHER MISSION ON THE SUBJECT SHOULD NOT BE REFERRED TO IN A PUBLIC STATEMENT.,J_Legal_Procedure,6
"The more quickly terrorist activity by the IRA subsides, the more rapid will be the pace of release; but any increase in IRA activity will delay the process.",J_Terrorism,5
"As soon as responsibility has been transferred an immediate 
review will be put in hand by this Government of all internment orders with a view to revoking as many of them as possible consistent with public safety. The Government have taken this decision after consultation with their military advisors.
",J_Emergency-Policy,1
The pace of releases will depend on the state of public security and the effect upon it of the release of particular internees whose cases are under review.,J_Emergency-Policy,1
"In discussion the point was made that the arrest of even 
minor IRA members helped to build up the intelligence picture and to contribute to the attrition of the IRA; it could also lead to more important arrests.",J_Misc,3
The aim should be to try to arrest those extremists whom moderate opinion would like to see removed because they stood in the way of conciliation.,J_Terrorism,5
"There were fears that the morale of the Special Branch might suffer, which would have serious consequences since their continued cooperation was essential.
",J_Misc,3
"It was necessary to walk a tight rope between getting the necessary intelligence and not alienating moderate Catholic opinion.
",J_Misc,3
"Mr. Whitelaw said that the security authorities in 
Northern Ireland, and in particular the Special Branch, were concerned about the effects of the new low profile security posture, and about the diminution of intelligence which was resulting from the reduction in the number of arrests.
",J_Misc,3
Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding,J_Terrorism,5
"The general rules governing the custody of detainees and the processes of 
interrogation have been reviewed from time to time by the Government Departments and agencies concerned in the light of experience gained in the various internal security operations in which HMG have been involved since the last war.",J_Intl-Domestic_Precedent,11
Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding,J_Intelligence,10
But preventive detention is quite far removed from the present concept of internment.,J_Misc,3
"Naturally anyone who could be brought before a criminal court would be and it could be provided that acquittal in a criminal court was no bar to proceedings for preventive detention.
",J_Legal_Procedure,6
"one of conviction for a crime so as to remove the taint of internment.
",J_Misc,3
one of conviction for a crime so as to remove the taint of internment.,J_Terrorism,5
"one of conviction for a crime so as to remove the taint of internment.
",J_Legal_Procedure,6
It might be possible to bring all persons interned under the present procedure before the special court for discharge or committal to preventive detention.,J_Legal_Procedure,6
"POLITICAL PROGRESS IN NORTHERN IRELAND IS BOUND TO BE 
IMPEDED SO LONG AS VIOLENCE AND INTIMIDATION CONTINUE: AND THE PURPOSE OF INTERNMENT, AND OF THE ARMY’S MEASURES WHICH ARE DIRECTED IMPARTIALLY AT VIOLENCE FROM WHATEVER QUARTER, IS TO RESTORE TO NORTHERN IRELAND THE NECESSARY DEGREE OF STABILITY FOR FURTHER POLITICAL ADVANCE.",J_Development-Unity,9
"POLITICAL PROGRESS IN NORTHERN IRELAND IS BOUND TO BE 
IMPEDED SO LONG AS VIOLENCE AND INTIMIDATION CONTINUE: AND THE PURPOSE OF INTERNMENT, AND OF THE ARMY’S MEASURES WHICH ARE DIRECTED IMPARTIALLY AT VIOLENCE FROM WHATEVER QUARTER, IS TO RESTORE TO NORTHERN IRELAND THE NECESSARY DEGREE OF STABILITY FOR FURTHER POLITICAL ADVANCE.",J_Law-and-order,7
at official level our view is that it would be better to repeal the Acts altogether and start afresh with a new Act enabling Regulations to be made on a proclamation of emergency;,J_Emergency-Policy,1
"Females: 33. Females must not be arrested under the SPA simply for the purpose of interrogation. Females may however be arrested if caught committing an offense red-handed or, under SPA Regulation 11, on suspicion of having committed an offence.",J_Legal_Procedure,6
"We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",J_Law-and-order,7
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",J_Misc,3
"We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",J_Denial,2
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",J_Terrorism,5
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",J_Emergency-Policy,1
The transfer of law and order except on the narrowest interpretation (and there are a number of gradations) would involve us in responsibility for internment. How far is internment to be brought into the political package?,J_Misc,3
"It should be noted that since the introduction of the ""Detention of Terrorists"" (Northern Ireland) Order 1972 on 7 November 1972 there have been 265 arrests with a view to possible detention.
",J_Terrorism,5
"The Security Forces would continue to take action against those who break the law or who engage in terrorist activities. In fact for the Army it would be ""business as usual"" at least until there were real signs of the intention of a ceasefire being translated into fact.",J_Terrorism,5
"The Security Forces would continue to take action against those who break the law or who engage in terrorist activities. In fact for the Army it would be ""business as usual"" at least until there were real signs of the intention of a ceasefire being translated into fact.",J_Emergency-Policy,1
"It should be noted that since the introduction of the ""Detention of Terrorists"" (Northern Ireland) Order 1972 on 7 November 1972 there have been 265 arrests with a view to possible detention.",J_Legal_Procedure,6
"By 29 December the Commissioners had reviewed the cases of 167 men who had 
been interned and ordered the release of 63. The following remain interned/ detained as at 31 December 1972: 
10 interned under the previous powers whose cases have not yet 
been reviewed by the Commissioners. b. 
teen reviewed by the Commissioners. c. 
d. 106 detained under the previous powers whose cases have not yet 104 who were previously interned and whose cases have been 
reviewed by the Commissioners who have ordered that they should be detained. 
72 detained since the introduction of the Commission and held under interim custody orders until their cases are heard by the Commissioners.
",J_Legal_Procedure,6
"A substantial proportion of the arrests made by the Army 
in future operations will be under Regulation 11.",J_Legal_Procedure,6
There continues to be little street activity but the incidence of explosions has been at least as high as before internment was introduced.,J_Utilitarian-Deterrence,4
"But the Army consider it vital that the option should remain of detaining and interning terrorists who are captured in the rural areas, where the intelligence picture is less complete and the IRA may well build up their activities.
",J_Misc,3
"But whether or not that practice is adopted, we consider it essential 
- at least for the first few months - to 
have the sanction of re-arrest and re-internment available.
",J_Misc,3
"But the Army consider it vital that the option should remain of detaining and interning terrorists who are captured in the rural areas, where the intelligence picture is less complete and the IRA may well build up their activities.",J_Terrorism,5
"If that power no longer exists, the situation even in Belfast could quickly deteriorate again as those who are released come back into circulation.
",J_Utilitarian-Deterrence,4
"Further, the Army’s willingness to see a larger 
number of the present internees released rests on the assumption that it will still be possible to re-arrest any who are found to be engaging in violence again.",J_Emergency-Policy,1
"The Northern Ireland Government will, of course, 
have views about all this and we must expect them to be much influenced by the attitude of the RUC Special Branch which we know to be strongly opposed to a release rate which is more than marginally faster than is now being achieved.",J_Misc,3
"The Army hope that those internees who are released 
can be made subject to some form of licence or probation we understand that the legal means may exist to do this.",J_Legal_Procedure,6
"It will be necessary to keep a very close watch on whether the first releases are followed by any significant move towards reprisals against the Security Forces, especially the RUC Special Branch and the rest of the intelligence community, who will be extremely vulnerable at that stage.",J_Utilitarian-Deterrence,4
"Political Progress can only be impeded so long as violence and 
intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",J_Emergency-Policy,1
"Political Progress can only be impeded so long as violence and 
intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",J_Denial,2
"Political Progress can only be impeded so long as violence and 
intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",J_Development-Unity,9
"That’s the aim we must now put before everything else, and for this reason I have also decided that the security forces must not, at this critical tie, be diverted from their essential tasks.",J_Misc,3
"Because of this, and taking into account also the further, damage which any serious public disorder however occasioned. would do to commerce, industry and indeed the community as a whole I have today made an order prohibiting all processions troughout Northern Ireland, with the exception of customary remembrance day parades organised by ex-servicemen’s organisations, for a period of six months.",J_Development-Unity,9
"The third point in internment, about which there has been discussion. It is a power which exists and resides in the Government at Stormont under the Special Powers Act, but there is an understanding that they will not employ that power without consultation with the Government there.",J_Legal_Procedure,6
"I believe, as I have said already outside this House, that this is more a decision of practice than of principle. Internment is a hideous step to have to take, but it is no more hideous than a campaign of murder. Therefore, we should assess whether it would make a contribution to the cessation of the campaign.",J_Utilitarian-Deterrence,4
"Information about the tribunal should emphasise the steps that will be 
taken to separate the decision to detain a person from the executive.",J_Denial,2
"OUR HOPE IS THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, WILL SERVE TO RE-ESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.",J_Development-Unity,9
"OUR HOPE IS THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, WILL SERVE TO RE-ESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.",J_Misc,3
"ORDER, WOULD BE INVALUABLE.",J_Law-and-order,7
"The Home Secretary said that he thought that a ban on the 
Derry March on 12 August would not be politically acceptable unless it was part of a package which also included internment.",J_Political-Strategic,0
"The Home Secretary said that earlier in the day 
Mr. Faulkner had given the impression that, if he were to visit London later in the week, he might express the view that it was now desirable to introduce internment.",J_Misc,3
"During the week a battalion adjutant, two company commanders, a company quartermaster, and two company explosives officers of the Provisional IRA were arrested. The Commissioners courts reviewed 18 cases and confirmed 16 for detention.",J_Terrorism,5
"During the week a battalion adjutant, two company commanders, a company quartermaster, and two company explosives officers of the Provisional IRA were arrested. The Commissioners courts reviewed 18 cases and confirmed 16 for detention.",J_Legal_Procedure,6
"If the answer appears to be reasonable, but suspicion still remains that the person os concealing information or may have lied as to his identity, and arrest may be made under Regulation 11, on such grounds as are appropriate in the circumstances.",J_Misc,3
"A soldier on duty also has certain additional powers to question people and make arrests under the Civil Authorities (Special Powers) Act (NI) 1922 - (SPA). The circumstances under which a soldier may use his powers of arrest depend upon the scale of military operations, and specific guidance on current arrest policy is to be found in the Operational Directives issued by CLF from time to time.",J_Emergency-Policy,1
