,justification,raw_text,image_id,file_id_orig,image_id_issue,file_id,just_plain_text_all_ref,just_text_all_ref,ref_count,coded_refs,page_captures
654,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1013\\IMG_8056_PREM_15_1013 - § 1 reference coded [ 11.03% Coverage]
Reference 1 - 11.03% Coverage
On assuming direct responsibility for the government of Northern Ireland, 
HM Government made clear that it was their objective to the system of internment under the Special Powers Act as 
soon as the security situation permitted; and to enquire whether the powers conferred under that Act might be repealed in whole or in part.
",IMG_8056,PREM_15_1013,,PREM_15_1013, On assuming direct responsibility for the government of Northern Ireland HM Government made clear that it was their objective to the system of internment under the Special Powers Act as soon as the security situation permitted and to enquire whether the powers conferred under that Act might be repealed in whole or in part ,"Reference 1 - 11.03% Coverage
On assuming direct responsibility for the government of Northern Ireland, 
HM Government made clear that it was their objective to the system of internment under the Special Powers Act as 
soon as the security situation permitted; and to enquire whether the powers conferred under that Act might be repealed in whole or in part.",1,"['', 'Reference 1 - 11.03% Coverage\nOn assuming direct responsibility for the government of Northern Ireland, \nHM Government made clear that it was their objective to the system of internment under the Special Powers Act as \nsoon as the security situation permitted; and to enquire whether the powers conferred under that Act might be repealed in whole or in part.']",
655,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1013\\IMG_8057_PREM_15_1013 - § 2 references coded [ 19.74% Coverage]
Reference 1 - 12.04% Coverage
Pending the report of the commission and of 
the subsequent legislation on it, the Government therefore proposes at an early date to introduce interim legislation under the Special Powers Act to set up a special tribunal to deal with persons accused of terrorist activities by means of a procedure which will preserve the essentials of natural justice, but which will be matched to the special conditions which unfortunately obtain in Northern Ireland.
Reference 2 - 7.70% Coverage
This tribunal will be asked to 
consider cases referred to it by the Secretary of State (which will include cases of those presently in internment), to determine the nature of their involvement in terrorist activities, and either to order release or to impose a definite period of detention.
",IMG_8057,PREM_15_1013,,PREM_15_1013, Pending the report of the commission and of the subsequent legislation on it the Government therefore proposes at an early date to introduce interim legislation under the Special Powers Act to set up a special tribunal to deal with persons accused of terrorist activities by means of a procedure which will preserve the essentials of natural justice but which will be matched to the special conditions which unfortunately obtain in Northern Ireland This tribunal will be asked to consider cases referred to it by the Secretary of State which will include cases of those presently in internment to determine the nature of their involvement in terrorist activities and either to order release or to impose a definite period of detention ,"Reference 1 - 12.04% Coverage
Pending the report of the commission and of 
the subsequent legislation on it, the Government therefore proposes at an early date to introduce interim legislation under the Special Powers Act to set up a special tribunal to deal with persons accused of terrorist activities by means of a procedure which will preserve the essentials of natural justice, but which will be matched to the special conditions which unfortunately obtain in Northern Ireland.
Reference 2 - 7.70% Coverage
This tribunal will be asked to 
consider cases referred to it by the Secretary of State (which will include cases of those presently in internment), to determine the nature of their involvement in terrorist activities, and either to order release or to impose a definite period of detention.",2,"['', 'Reference 1 - 12.04% Coverage\nPending the report of the commission and of \nthe subsequent legislation on it, the Government therefore proposes at an early date to introduce interim legislation under the Special Powers Act to set up a special tribunal to deal with persons accused of terrorist activities by means of a procedure which will preserve the essentials of natural justice, but which will be matched to the special conditions which unfortunately obtain in Northern Ireland.\n', 'Reference 2 - 7.70% Coverage\nThis tribunal will be asked to \nconsider cases referred to it by the Secretary of State (which will include cases of those presently in internment), to determine the nature of their involvement in terrorist activities, and either to order release or to impose a definite period of detention.']",
656,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1013\\IMG_8108_PREM_15_1013 - § 2 references coded [ 12.39% Coverage]
Reference 1 - 5.54% Coverage
Proposal (ii) admittedly reverses the normal onus of proof - i. e. it is incumbent on the defendant to establish his innocence instead of on the prosecution to establish his guilt. But this seems inherent in the nature of the case.
Reference 2 - 6.85% Coverage
In favour of the proposal to introduce special courts or tribunals (which is also discussed in Appendix 1 to GEN 79(72) 17) it can be argued that we should in principle be substituting a judicial process for the executive machinery which at present governs internment and detention.
",IMG_8108,PREM_15_1013,,PREM_15_1013, Proposal ii admittedly reverses the normal onus of proof i e it is incumbent on the defendant to establish his innocence instead of on the prosecution to establish his guilt But this seems inherent in the nature of the case In favour of the proposal to introduce special courts or tribunals which is also discussed in Appendix 1 to GEN 79 72 17 it can be argued that we should in principle be substituting a judicial process for the executive machinery which at present governs internment and detention ,"Reference 1 - 5.54% Coverage
Proposal (ii) admittedly reverses the normal onus of proof - i. e. it is incumbent on the defendant to establish his innocence instead of on the prosecution to establish his guilt. But this seems inherent in the nature of the case.
Reference 2 - 6.85% Coverage
In favour of the proposal to introduce special courts or tribunals (which is also discussed in Appendix 1 to GEN 79(72) 17) it can be argued that we should in principle be substituting a judicial process for the executive machinery which at present governs internment and detention.",2,"['', 'Reference 1 - 5.54% Coverage\nProposal (ii) admittedly reverses the normal onus of proof - i. e. it is incumbent on the defendant to establish his innocence instead of on the prosecution to establish his guilt. But this seems inherent in the nature of the case.\n', 'Reference 2 - 6.85% Coverage\nIn favour of the proposal to introduce special courts or tribunals (which is also discussed in Appendix 1 to GEN 79(72) 17) it can be argued that we should in principle be substituting a judicial process for the executive machinery which at present governs internment and detention.']",
657,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1013\\IMG_8109_PREM_15_1013 - § 3 references coded [ 13.36% Coverage]
Reference 1 - 3.30% Coverage
But, if so, it will be necessary to find room for the necessary legislation; and some other item in the legislative programme may have to be sacrificed.
Reference 2 - 5.69% Coverage
As regards the ""hard core"" who cannot be released, the Secretary of State proposes that, pending the creation of the special courts, the individuals concerned should continue to be detained under Regulation 11, subject to review by a ""special interim body"".
Reference 3 - 4.38% Coverage
Given an intention to dispense with internment, there seems no alternative to the detention under Regulation 11 of persons arrested as terrorists until special courts or tribunals are introduced.
",IMG_8109,PREM_15_1013,,PREM_15_1013, But if so it will be necessary to find room for the necessary legislation and some other item in the legislative programme may have to be sacrificed As regards the hard core who cannot be released the Secretary of State proposes that pending the creation of the special courts the individuals concerned should continue to be detained under Regulation 11 subject to review by a special interim body Given an intention to dispense with internment there seems no alternative to the detention under Regulation 11 of persons arrested as terrorists until special courts or tribunals are introduced ,"Reference 1 - 3.30% Coverage
But, if so, it will be necessary to find room for the necessary legislation; and some other item in the legislative programme may have to be sacrificed.
Reference 2 - 5.69% Coverage
As regards the ""hard core"" who cannot be released, the Secretary of State proposes that, pending the creation of the special courts, the individuals concerned should continue to be detained under Regulation 11, subject to review by a ""special interim body"".
Reference 3 - 4.38% Coverage
Given an intention to dispense with internment, there seems no alternative to the detention under Regulation 11 of persons arrested as terrorists until special courts or tribunals are introduced.",3,"['', 'Reference 1 - 3.30% Coverage\nBut, if so, it will be necessary to find room for the necessary legislation; and some other item in the legislative programme may have to be sacrificed.\n', 'Reference 2 - 5.69% Coverage\nAs regards the ""hard core"" who cannot be released, the Secretary of State proposes that, pending the creation of the special courts, the individuals concerned should continue to be detained under Regulation 11, subject to review by a ""special interim body"".\n', 'Reference 3 - 4.38% Coverage\nGiven an intention to dispense with internment, there seems no alternative to the detention under Regulation 11 of persons arrested as terrorists until special courts or tribunals are introduced.']",
658,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1014\\IMG_8245_PREM_15_1013 - § 1 reference coded [ 7.42% Coverage]
Reference 1 - 7.42% Coverage
He intended to introduce in 
Parliament measures to provide ways and means whereby the Court would be able to protect such witnesses, and in due course this arrangement would even further reduce the number of internees to a very small hard core.
",IMG_8245,PREM_15_1013,,PREM_15_1013, He intended to introduce in Parliament measures to provide ways and means whereby the Court would be able to protect such witnesses and in due course this arrangement would even further reduce the number of internees to a very small hard core ,"Reference 1 - 7.42% Coverage
He intended to introduce in 
Parliament measures to provide ways and means whereby the Court would be able to protect such witnesses, and in due course this arrangement would even further reduce the number of internees to a very small hard core.",1,"['', 'Reference 1 - 7.42% Coverage\nHe intended to introduce in \nParliament measures to provide ways and means whereby the Court would be able to protect such witnesses, and in due course this arrangement would even further reduce the number of internees to a very small hard core.']",
659,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1015\\IMG_8291_PREM_15_1015 - § 1 reference coded [ 10.80% Coverage]
Reference 1 - 10.80% Coverage
The Prime Minister said that the British Government 
were running into similar legal problems to those of the Irish Government. They had set up the tribunal to deal with the internees, so that they could in effect move over to a system of detention like that available to the Irish authorities.
",IMG_8291,PREM_15_1015,,PREM_15_1015, The Prime Minister said that the British Government were running into similar legal problems to those of the Irish Government They had set up the tribunal to deal with the internees so that they could in effect move over to a system of detention like that available to the Irish authorities ,"Reference 1 - 10.80% Coverage
The Prime Minister said that the British Government 
were running into similar legal problems to those of the Irish Government. They had set up the tribunal to deal with the internees, so that they could in effect move over to a system of detention like that available to the Irish authorities.",1,"['', 'Reference 1 - 10.80% Coverage\nThe Prime Minister said that the British Government \nwere running into similar legal problems to those of the Irish Government. They had set up the tribunal to deal with the internees, so that they could in effect move over to a system of detention like that available to the Irish authorities.']",
660,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1015\\IMG_8441_PREM_15_1015 - § 1 reference coded [ 3.53% Coverage]
Reference 1 - 3.53% Coverage
In case this should happen, 
it was all the more important that the Tribunals should be seen to be operating fairly and effectively.
",IMG_8441,PREM_15_1015,,PREM_15_1015, In case this should happen it was all the more important that the Tribunals should be seen to be operating fairly and effectively ,"Reference 1 - 3.53% Coverage
In case this should happen, 
it was all the more important that the Tribunals should be seen to be operating fairly and effectively.",1,"['', 'Reference 1 - 3.53% Coverage\nIn case this should happen, \nit was all the more important that the Tribunals should be seen to be operating fairly and effectively.']",
661,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1016\\IMG_8505_PREM_15_1016 - § 2 references coded [ 4.07% Coverage]
Reference 1 - 2.25% Coverage
Page 1 : (65,165) - (507,212)
Reference 2 - 1.82% Coverage
Page 1 : (67,293) - (521,330)
",IMG_8505,PREM_15_1016,,PREM_15_1016, Page 1 65 165 507 212 Page 1 67 293 521 330 ,"Reference 1 - 2.25% Coverage
Page 1 : (65,165) - (507,212)
Reference 2 - 1.82% Coverage
Page 1 : (67,293) - (521,330)",2,"['', 'Reference 1 - 2.25% Coverage\nPage 1 : (65,165) - (507,212)\n', 'Reference 2 - 1.82% Coverage\nPage 1 : (67,293) - (521,330)']",
662,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1016\\IMG_8589_PREM_15_1016 - § 2 references coded [ 9.04% Coverage]
Reference 1 - 4.75% Coverage
In addition, I am advised that if a warrant of arrest has been 
issued for an offence in Northern Ireland against an individual who is in this country, including the offence under the Special Powers Act of being a member of the I.R.A., then that warrant can be backed and executed by the police in Great Britain.
Reference 2 - 4.29% Coverage
Then we have to bear in mind the Diplock enquiry. As I understand 
it, this body is considering what arrangements for the administration of justice in Northern Ireland could be made in order to deal more effectively with terrorist organisations by bringing to book, otherwise
",IMG_8589,PREM_15_1016,,PREM_15_1016, In addition I am advised that if a warrant of arrest has been issued for an offence in Northern Ireland against an individual who is in this country including the offence under the Special Powers Act of being a member of the I R A then that warrant can be backed and executed by the police in Great Britain Then we have to bear in mind the Diplock enquiry As I understand it this body is considering what arrangements for the administration of justice in Northern Ireland could be made in order to deal more effectively with terrorist organisations by bringing to book otherwise,"Reference 1 - 4.75% Coverage
In addition, I am advised that if a warrant of arrest has been 
issued for an offence in Northern Ireland against an individual who is in this country, including the offence under the Special Powers Act of being a member of the I.R.A., then that warrant can be backed and executed by the police in Great Britain.
Reference 2 - 4.29% Coverage
Then we have to bear in mind the Diplock enquiry. As I understand 
it, this body is considering what arrangements for the administration of justice in Northern Ireland could be made in order to deal more effectively with terrorist organisations by bringing to book, otherwise",2,"['', 'Reference 1 - 4.75% Coverage\nIn addition, I am advised that if a warrant of arrest has been \nissued for an offence in Northern Ireland against an individual who is in this country, including the offence under the Special Powers Act of being a member of the I.R.A., then that warrant can be backed and executed by the police in Great Britain.\n', 'Reference 2 - 4.29% Coverage\nThen we have to bear in mind the Diplock enquiry. As I understand \nit, this body is considering what arrangements for the administration of justice in Northern Ireland could be made in order to deal more effectively with terrorist organisations by bringing to book, otherwise']",
663,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1016\\IMG_8590_PREM_15_1016 - § 1 reference coded [ 7.59% Coverage]
Reference 1 - 7.59% Coverage
than by internment by the executive, individuals involved in terrorist activities, particularly’those who plan and direct but do not necessarily take part in terrorist acts..
",IMG_8590,PREM_15_1016,,PREM_15_1016, than by internment by the executive individuals involved in terrorist activities particularly those who plan and direct but do not necessarily take part in terrorist acts ,"Reference 1 - 7.59% Coverage
than by internment by the executive, individuals involved in terrorist activities, particularly’those who plan and direct but do not necessarily take part in terrorist acts..",1,"['', 'Reference 1 - 7.59% Coverage\nthan by internment by the executive, individuals involved in terrorist activities, particularly’those who plan and direct but do not necessarily take part in terrorist acts..']",
664,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1690\\IMG_8715_PREM_15_1690 - § 1 reference coded [ 3.81% Coverage]
Reference 1 - 3.81% Coverage
uring February the Commissioners reviewed a further 111 cases. The cases of all former internees and detainees have now been reviewed.
",IMG_8715,PREM_15_1690,,PREM_15_1690, uring February the Commissioners reviewed a further 111 cases The cases of all former internees and detainees have now been reviewed ,"Reference 1 - 3.81% Coverage
uring February the Commissioners reviewed a further 111 cases. The cases of all former internees and detainees have now been reviewed.",1,"['', 'Reference 1 - 3.81% Coverage\nuring February the Commissioners reviewed a further 111 cases. The cases of all former internees and detainees have now been reviewed.']",
665,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1690\\IMG_8716_PREM_15_1690 - § 2 references coded [ 4.18% Coverage]
Reference 1 - 1.33% Coverage
Page 1 : (84,12) - (505,42)
Reference 2 - 2.85% Coverage
Page 1 : (82,58) - (479,126)
",IMG_8716,PREM_15_1690,,PREM_15_1690, Page 1 84 12 505 42 Page 1 82 58 479 126 ,"Reference 1 - 1.33% Coverage
Page 1 : (84,12) - (505,42)
Reference 2 - 2.85% Coverage
Page 1 : (82,58) - (479,126)",2,"['', 'Reference 1 - 1.33% Coverage\nPage 1 : (84,12) - (505,42)\n', 'Reference 2 - 2.85% Coverage\nPage 1 : (82,58) - (479,126)']",
666,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1691\\IMG_8880_PREM_15_1691 - § 1 reference coded [ 3.87% Coverage]
Reference 1 - 3.87% Coverage
Legislation would be needed to give effect to 
Lord Diplock’s recommendations; it was hoped to introduce that legislation as soon as possible.
",IMG_8880,PREM_15_1691,,PREM_15_1691, Legislation would be needed to give effect to Lord Diplock s recommendations it was hoped to introduce that legislation as soon as possible ,"Reference 1 - 3.87% Coverage
Legislation would be needed to give effect to 
Lord Diplock’s recommendations; it was hoped to introduce that legislation as soon as possible.",1,"['', 'Reference 1 - 3.87% Coverage\nLegislation would be needed to give effect to \nLord Diplock’s recommendations; it was hoped to introduce that legislation as soon as possible.']",
667,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1692\\IMG_9320_PREM_15_1692 - § 1 reference coded [ 7.37% Coverage]
Reference 1 - 7.37% Coverage
The Government therefore appointed a Commission, composed of distinguished laymen and lawyers, and chaired by a most eminent judge of the House of Lords, Lord Diplock
",IMG_9320,PREM_15_1692,,PREM_15_1692, The Government therefore appointed a Commission composed of distinguished laymen and lawyers and chaired by a most eminent judge of the House of Lords Lord Diplock,"Reference 1 - 7.37% Coverage
The Government therefore appointed a Commission, composed of distinguished laymen and lawyers, and chaired by a most eminent judge of the House of Lords, Lord Diplock",1,"['', 'Reference 1 - 7.37% Coverage\nThe Government therefore appointed a Commission, composed of distinguished laymen and lawyers, and chaired by a most eminent judge of the House of Lords, Lord Diplock']",
668,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1692\\IMG_9321_PREM_15_1692 - § 5 references coded [ 38.72% Coverage]
Reference 1 - 6.77% Coverage
no-one may be detained for more than 28 days without his case being referred for adjudication to an independent, legally-qualified commissioner
Reference 2 - 4.24% Coverage
a person detained by order of a commissioner has a right of appeal to an independent tribunal
Reference 3 - 9.24% Coverage
(d) a person appearing before a commissioner is given in advance a statement of the terrorist activities he is alleged to have engaged in; 
(e) such a person may give evidence and be legally represented.
Reference 4 - 15.29% Coverage
Where these procedures contain departures from the normal judicial process 
the commissioners’ inquiries are in private, 
for example, and the person who is the subject of the enquiry may be excluded from parts of it) these are necessary because, as the Commission reported, witnesses will not give evidence in the ordinary courts.
Reference 5 - 3.19% Coverage
The procedures contain all possible safeguards against injustice.
",IMG_9321,PREM_15_1692,,PREM_15_1692, no one may be detained for more than 28 days without his case being referred for adjudication to an independent legally qualified commissioner a person detained by order of a commissioner has a right of appeal to an independent tribunal d a person appearing before a commissioner is given in advance a statement of the terrorist activities he is alleged to have engaged in e such a person may give evidence and be legally represented Where these procedures contain departures from the normal judicial process the commissioners inquiries are in private for example and the person who is the subject of the enquiry may be excluded from parts of it these are necessary because as the Commission reported witnesses will not give evidence in the ordinary courts The procedures contain all possible safeguards against injustice ,"Reference 1 - 6.77% Coverage
no-one may be detained for more than 28 days without his case being referred for adjudication to an independent, legally-qualified commissioner
Reference 2 - 4.24% Coverage
a person detained by order of a commissioner has a right of appeal to an independent tribunal
Reference 3 - 9.24% Coverage
(d) a person appearing before a commissioner is given in advance a statement of the terrorist activities he is alleged to have engaged in; 
(e) such a person may give evidence and be legally represented.
Reference 4 - 15.29% Coverage
Where these procedures contain departures from the normal judicial process 
the commissioners’ inquiries are in private, 
for example, and the person who is the subject of the enquiry may be excluded from parts of it) these are necessary because, as the Commission reported, witnesses will not give evidence in the ordinary courts.
Reference 5 - 3.19% Coverage
The procedures contain all possible safeguards against injustice.",5,"['', 'Reference 1 - 6.77% Coverage\nno-one may be detained for more than 28 days without his case being referred for adjudication to an independent, legally-qualified commissioner\n', 'Reference 2 - 4.24% Coverage\na person detained by order of a commissioner has a right of appeal to an independent tribunal\n', 'Reference 3 - 9.24% Coverage\n(d) a person appearing before a commissioner is given in advance a statement of the terrorist activities he is alleged to have engaged in; \n(e) such a person may give evidence and be legally represented.\n', 'Reference 4 - 15.29% Coverage\nWhere these procedures contain departures from the normal judicial process \nthe commissioners’ inquiries are in private, \nfor example, and the person who is the subject of the enquiry may be excluded from parts of it) these are necessary because, as the Commission reported, witnesses will not give evidence in the ordinary courts.\n', 'Reference 5 - 3.19% Coverage\nThe procedures contain all possible safeguards against injustice.']",
669,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1692\\IMG_9322_PREM_15_1692 - § 1 reference coded [ 12.61% Coverage]
Reference 1 - 12.61% Coverage
No-one is now detained except under these 
procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected.
",IMG_9322,PREM_15_1692,,PREM_15_1692, No one is now detained except under these procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected ,"Reference 1 - 12.61% Coverage
No-one is now detained except under these 
procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected.",1,"['', 'Reference 1 - 12.61% Coverage\nNo-one is now detained except under these \nprocedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected.']",
670,J_Legal_Procedure,"Files\\EKG_round1\\PREM 15 1692\\IMG_9353_PREM_15_1692 - § 2 references coded [ 5.50% Coverage]
Reference 1 - 4.74% Coverage
explain the new procedures for detention and the legislative action now being taken in the light of the Diplock Report
Reference 2 - 0.77% Coverage
Such a message migh
",IMG_9353,PREM_15_1692,,PREM_15_1692, explain the new procedures for detention and the legislative action now being taken in the light of the Diplock Report Such a message migh,"Reference 1 - 4.74% Coverage
explain the new procedures for detention and the legislative action now being taken in the light of the Diplock Report
Reference 2 - 0.77% Coverage
Such a message migh",2,"['', 'Reference 1 - 4.74% Coverage\nexplain the new procedures for detention and the legislative action now being taken in the light of the Diplock Report\n', 'Reference 2 - 0.77% Coverage\nSuch a message migh']",
671,J_Legal_Procedure,"Files\\SKD_round1\\CJ 4 251\\IMG_1758_CJ_4_251 - § 3 references coded [ 9.45% Coverage]
Reference 1 - 2.60% Coverage
Page 1 : (126,153) - (478,221)
Reference 2 - 3.87% Coverage
Page 1 : (112,522) - (535,606)
Reference 3 - 2.99% Coverage
Page 1 : (85,685) - (477,755)
",IMG_1758,CJ_4_251,,CJ_4_251, Page 1 126 153 478 221 Page 1 112 522 535 606 Page 1 85 685 477 755 ,"Reference 1 - 2.60% Coverage
Page 1 : (126,153) - (478,221)
Reference 2 - 3.87% Coverage
Page 1 : (112,522) - (535,606)
Reference 3 - 2.99% Coverage
Page 1 : (85,685) - (477,755)",3,"['', 'Reference 1 - 2.60% Coverage\nPage 1 : (126,153) - (478,221)\n', 'Reference 2 - 3.87% Coverage\nPage 1 : (112,522) - (535,606)\n', 'Reference 3 - 2.99% Coverage\nPage 1 : (85,685) - (477,755)']",
672,J_Legal_Procedure,"Files\\SKD_round1\\CJ 4 251\\IMG_1760_CJ_4_251 - § 1 reference coded [ 5.43% Coverage]
Reference 1 - 5.43% Coverage
Anyone arrested, and not charged, will be released after 48 hours unless he is arrested under Regulation 11, in which case he will be released after another 
24 hours unless a detention order has been signed.
",IMG_1760,CJ_4_251,,CJ_4_251, Anyone arrested and not charged will be released after 48 hours unless he is arrested under Regulation 11 in which case he will be released after another 24 hours unless a detention order has been signed ,"Reference 1 - 5.43% Coverage
Anyone arrested, and not charged, will be released after 48 hours unless he is arrested under Regulation 11, in which case he will be released after another 
24 hours unless a detention order has been signed.",1,"['', 'Reference 1 - 5.43% Coverage\nAnyone arrested, and not charged, will be released after 48 hours unless he is arrested under Regulation 11, in which case he will be released after another \n24 hours unless a detention order has been signed.']",
673,J_Legal_Procedure,"Files\\SKD_round1\\CJ 4 251\\IMG_1770_CJ_4_251 - § 1 reference coded [ 5.60% Coverage]
Reference 1 - 5.60% Coverage
Page 1 : (134,152) - (505,293)
",IMG_1770,CJ_4_251,,CJ_4_251, Page 1 134 152 505 293 ,"Reference 1 - 5.60% Coverage
Page 1 : (134,152) - (505,293)",1,"['', 'Reference 1 - 5.60% Coverage\nPage 1 : (134,152) - (505,293)']",
674,J_Legal_Procedure,"Files\\SKD_round1\\CJ 4 251\\IMG_1796_CJ_4_251 - § 1 reference coded [ 6.08% Coverage]
Reference 1 - 6.08% Coverage
in effect, be an amnesty for those IRA men who had managed to evade capture until the date of the truce and who, if they had been captured, could only have been detained or interned under the Special Powers Act, since there was insufficient evidence against them to bring a criminal charge.
",IMG_1796,CJ_4_251,,CJ_4_251, in effect be an amnesty for those IRA men who had managed to evade capture until the date of the truce and who if they had been captured could only have been detained or interned under the Special Powers Act since there was insufficient evidence against them to bring a criminal charge ,"Reference 1 - 6.08% Coverage
in effect, be an amnesty for those IRA men who had managed to evade capture until the date of the truce and who, if they had been captured, could only have been detained or interned under the Special Powers Act, since there was insufficient evidence against them to bring a criminal charge.",1,"['', 'Reference 1 - 6.08% Coverage\nin effect, be an amnesty for those IRA men who had managed to evade capture until the date of the truce and who, if they had been captured, could only have been detained or interned under the Special Powers Act, since there was insufficient evidence against them to bring a criminal charge.']",
675,J_Legal_Procedure,"Files\\SKD_round1\\DEFE 13 919\\IMG_1938_DEFE_13_919 - § 1 reference coded [ 4.90% Coverage]
Reference 1 - 4.90% Coverage
Page 1 : (66,92) - (461,206)
",IMG_1938,DEFE_13_919,,DEFE_13_919, Page 1 66 92 461 206 ,"Reference 1 - 4.90% Coverage
Page 1 : (66,92) - (461,206)",1,"['', 'Reference 1 - 4.90% Coverage\nPage 1 : (66,92) - (461,206)']",
676,J_Legal_Procedure,"Files\\SKD_round1\\DEFE 13 919\\IMG_1977_DEFE_13_919 - § 1 reference coded [ 9.81% Coverage]
Reference 1 - 9.81% Coverage
If a person is arrested under Regulation 10, he may be held in custody for questioning for 48 hours; and if he is then re-arrested under Regulation 11, he may be held for questioning for a further 24 hours. He must then be released unless he is charged or made subject to a detention order. Similarly, a person arrested in the first instance under Regulation 11 may be hold in custody for questioning for a period of up to 72 hours before being released, charged or made subject to a detention order.
",IMG_1977,DEFE_13_919,,DEFE_13_919, If a person is arrested under Regulation 10 he may be held in custody for questioning for 48 hours and if he is then re arrested under Regulation 11 he may be held for questioning for a further 24 hours He must then be released unless he is charged or made subject to a detention order Similarly a person arrested in the first instance under Regulation 11 may be hold in custody for questioning for a period of up to 72 hours before being released charged or made subject to a detention order ,"Reference 1 - 9.81% Coverage
If a person is arrested under Regulation 10, he may be held in custody for questioning for 48 hours; and if he is then re-arrested under Regulation 11, he may be held for questioning for a further 24 hours. He must then be released unless he is charged or made subject to a detention order. Similarly, a person arrested in the first instance under Regulation 11 may be hold in custody for questioning for a period of up to 72 hours before being released, charged or made subject to a detention order.",1,"['', 'Reference 1 - 9.81% Coverage\nIf a person is arrested under Regulation 10, he may be held in custody for questioning for 48 hours; and if he is then re-arrested under Regulation 11, he may be held for questioning for a further 24 hours. He must then be released unless he is charged or made subject to a detention order. Similarly, a person arrested in the first instance under Regulation 11 may be hold in custody for questioning for a period of up to 72 hours before being released, charged or made subject to a detention order.']",
677,J_Legal_Procedure,"Files\\SKD_round1\\DEFE 13 919\\IMG_2004_DEFE_13_919 - § 1 reference coded [ 6.15% Coverage]
Reference 1 - 6.15% Coverage
A person arrested under Regulation 10 may be questioned for 48 hours. If he is not released by being rearrested under Regulation 11 he may be questioned for a further 24 hours. He must then be released unless a detention order as been made against him.
",IMG_2004,DEFE_13_919,,DEFE_13_919, A person arrested under Regulation 10 may be questioned for 48 hours If he is not released by being rearrested under Regulation 11 he may be questioned for a further 24 hours He must then be released unless a detention order as been made against him ,"Reference 1 - 6.15% Coverage
A person arrested under Regulation 10 may be questioned for 48 hours. If he is not released by being rearrested under Regulation 11 he may be questioned for a further 24 hours. He must then be released unless a detention order as been made against him.",1,"['', 'Reference 1 - 6.15% Coverage\nA person arrested under Regulation 10 may be questioned for 48 hours. If he is not released by being rearrested under Regulation 11 he may be questioned for a further 24 hours. He must then be released unless a detention order as been made against him.']",
678,J_Legal_Procedure,"Files\\SKD_round1\\DEFE 13 919\\IMG_2031_DEFE_13_919 - § 2 references coded [ 8.89% Coverage]
Reference 1 - 2.98% Coverage
In the meantime, however, he was perfectly prepared 
to make more extensive use of his powers to detain and would do so until the issue was discussed in the house.
Reference 2 - 5.90% Coverage
CGS mentioned the difference between Regulation 11 of the 
Special Powers Act which allowed holding (and questioning) for an indefinite period and Regulation 10 which had a statutory 48 hour time limit; it was this time limit that had been extended to those held under Regulation 11, by usage rather than by statute.
",IMG_2031,DEFE_13_919,,DEFE_13_919, In the meantime however he was perfectly prepared to make more extensive use of his powers to detain and would do so until the issue was discussed in the house CGS mentioned the difference between Regulation 11 of the Special Powers Act which allowed holding and questioning for an indefinite period and Regulation 10 which had a statutory 48 hour time limit it was this time limit that had been extended to those held under Regulation 11 by usage rather than by statute ,"Reference 1 - 2.98% Coverage
In the meantime, however, he was perfectly prepared 
to make more extensive use of his powers to detain and would do so until the issue was discussed in the house.
Reference 2 - 5.90% Coverage
CGS mentioned the difference between Regulation 11 of the 
Special Powers Act which allowed holding (and questioning) for an indefinite period and Regulation 10 which had a statutory 48 hour time limit; it was this time limit that had been extended to those held under Regulation 11, by usage rather than by statute.",2,"['', 'Reference 1 - 2.98% Coverage\nIn the meantime, however, he was perfectly prepared \nto make more extensive use of his powers to detain and would do so until the issue was discussed in the house.\n', 'Reference 2 - 5.90% Coverage\nCGS mentioned the difference between Regulation 11 of the \nSpecial Powers Act which allowed holding (and questioning) for an indefinite period and Regulation 10 which had a statutory 48 hour time limit; it was this time limit that had been extended to those held under Regulation 11, by usage rather than by statute.']",
